Step,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
3.0,0.3958333333333333,0.3958333333333333,0.36674294431731497,0.5263157894736842,0.17391304347826086,0.39999999999999997
6.0,0.3958333333333333,0.3958333333333333,0.37930887825624665,0.47368421052631576,0.42424242424242425,0.24000000000000005
4.0,0.2916666666666667,0.2916666666666667,0.26851851851851855,0.5,0.08333333333333333,0.22222222222222224
10.0,0.375,0.375,0.3719165085388995,0.47058823529411764,0.2580645161290323,0.38709677419354843
4.0,0.25,0.25,0.2512113617376775,0.35714285714285715,0.13333333333333333,0.2631578947368421
1.0,0.3958333333333333,0.3958333333333333,0.0,0.3636363636363636,0.0,0.5531914893617021
6.0,0.4375,0.4375,0.41759416462302706,0.45161290322580644,0.2222222222222222,0.5789473684210527
7.0,0.3958333333333333,0.3958333333333333,0.39558823529411763,0.411764705882353,0.39999999999999997,0.375
4.0,0.4583333333333333,0.4583333333333333,0.4579871293580971,0.4375,0.45161290322580644,0.48484848484848486
5.0,0.25,0.25,0.247926267281106,0.19999999999999998,0.2580645161290323,0.2857142857142857
4.0,0.3333333333333333,0.3333333333333333,0.3335805215671734,0.3225806451612903,0.3448275862068966,0.33333333333333326
2.0,0.375,0.375,0.29461279461279455,0.2727272727272727,0.1111111111111111,0.4999999999999999
3.0,0.3541666666666667,0.3541666666666667,0.3132190042458312,0.4680851063829787,0.38461538461538464,0.08695652173913043
2.0,0.3958333333333333,0.3958333333333333,0.39943461648888007,0.3076923076923077,0.5185185185185185,0.37209302325581395
8.0,0.375,0.375,0.35425685425685427,0.5,0.18181818181818182,0.380952380952381
4.0,0.375,0.375,0.3689522856189522,0.4864864864864864,0.3703703703703703,0.25
5.0,0.3541666666666667,0.3541666666666667,0.32467007237122175,0.14814814814814814,0.27586206896551724,0.5499999999999999
2.0,0.5208333333333334,0.5208333333333334,0.4766075072980444,0.34782608695652173,0.45454545454545453,0.6274509803921569
3.0,0.375,0.375,0.37807440365838585,0.38709677419354843,0.41379310344827586,0.33333333333333326
4.0,0.4583333333333333,0.4583333333333333,0.4593312153796025,0.3125,0.5806451612903225,0.48484848484848486
4.0,0.375,0.375,0.3631578947368421,0.4210526315789474,0.3,0.3684210526315789
3.0,0.2916666666666667,0.2916666666666667,0.2783389450056117,0.14814814814814814,0.4444444444444445,0.24242424242424243
2.0,0.4166666666666667,0.4166666666666667,0.384498480243161,0.35714285714285715,0.2857142857142857,0.5106382978723403
2.0,0.375,0.375,0.3360968451944241,0.4827586206896552,0.1,0.425531914893617
3.0,0.5,0.5,0.4971537001897533,0.5882352941176471,0.45161290322580644,0.45161290322580644
6.0,0.5208333333333334,0.5208333333333334,0.5238095238095238,0.47058823529411764,0.5714285714285715,0.5294117647058824
3.0,0.3958333333333333,0.3958333333333333,0.3598141695702672,0.34285714285714286,0.2,0.5365853658536586
2.0,0.4583333333333333,0.4583333333333333,0.4322730946607712,0.5365853658536586,0.3157894736842105,0.4444444444444445
3.0,0.3958333333333333,0.3958333333333333,0.38268338268338264,0.48484848484848486,0.23076923076923075,0.4324324324324324
8.0,0.375,0.375,0.3793429652562779,0.4166666666666667,0.35294117647058826,0.3684210526315789
9.0,0.375,0.375,0.3609523809523809,0.5,0.24000000000000005,0.34285714285714286
6.0,0.2708333333333333,0.2708333333333333,0.24932523616734145,0.25,0.07692307692307693,0.4210526315789474
10.0,0.5,0.5,0.48183590288853445,0.5263157894736842,0.36363636363636365,0.5555555555555556
5.0,0.4166666666666667,0.4166666666666667,0.40765459564124745,0.5555555555555556,0.3448275862068966,0.3225806451612903
3.0,0.3541666666666667,0.3541666666666667,0.3434572093315727,0.4210526315789474,0.2222222222222222,0.38709677419354843
9.0,0.22916666666666666,0.22916666666666666,0.22020568663036902,0.3157894736842105,0.13793103448275862,0.20689655172413793
3.0,0.4375,0.4375,0.4136752136752137,0.5333333333333333,0.3076923076923077,0.39999999999999997
7.0,0.2708333333333333,0.2708333333333333,0.2647988505747126,0.39999999999999997,0.1875,0.20689655172413793
3.0,0.3125,0.3125,0.3116823116823117,0.3076923076923077,0.3243243243243243,0.30303030303030304
7.0,0.4791666666666667,0.4791666666666667,0.4521080368906456,0.5454545454545455,0.26086956521739124,0.5499999999999999
3.0,0.3541666666666667,0.3541666666666667,0.3596753435463113,0.45161290322580644,0.27027027027027023,0.35714285714285715
3.0,0.375,0.375,0.3515858963429295,0.47058823529411764,0.17391304347826086,0.41025641025641024
10.0,0.4583333333333333,0.4583333333333333,0.44466936572199733,0.5,0.3076923076923077,0.5263157894736842
6.0,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334
7.0,0.3958333333333333,0.3958333333333333,0.3857735247208931,0.47368421052631576,0.32,0.3636363636363636
9.0,0.4166666666666667,0.4166666666666667,0.4093368062512523,0.45161290322580644,0.34782608695652173,0.4285714285714286
4.0,0.3541666666666667,0.3541666666666667,0.33042569624278767,0.45454545454545453,0.27586206896551724,0.26086956521739124
10.0,0.4375,0.4375,0.4323417036595331,0.3703703703703703,0.4615384615384615,0.4651162790697674
3.0,0.3333333333333333,0.3333333333333333,0.284961415396198,0.28571428571428575,0.47826086956521735,0.09090909090909091
7.0,0.3541666666666667,0.3541666666666667,0.3560139573070608,0.4375,0.2857142857142857,0.3448275862068966
6.0,0.5,0.5,0.45729222045011525,0.6111111111111112,0.18181818181818182,0.5789473684210527
8.0,0.5,0.5,0.4911437246963563,0.5263157894736842,0.38461538461538464,0.5625
9.0,0.4375,0.4375,0.4294465957751962,0.5882352941176471,0.27586206896551724,0.42424242424242425
10.0,0.4791666666666667,0.4791666666666667,0.4701628623530152,0.5789473684210527,0.4444444444444444,0.38709677419354843
6.0,0.3333333333333333,0.3333333333333333,0.31542523311987414,0.4651162790697674,0.13333333333333333,0.34782608695652173
8.0,0.3125,0.3125,0.297008547008547,0.45,0.13333333333333333,0.3076923076923077
5.0,0.4375,0.4375,0.42354838709677417,0.5806451612903225,0.45,0.24000000000000005
2.0,0.3333333333333333,0.3333333333333333,0.25635439360929557,0.14814814814814814,0.1111111111111111,0.5098039215686275
3.0,0.5,0.5,0.49852637783672266,0.5128205128205128,0.5,0.4827586206896552
3.0,0.4375,0.4375,0.41529499424236266,0.4864864864864864,0.2857142857142857,0.47368421052631576
3.0,0.3541666666666667,0.3541666666666667,0.35426911505342873,0.45714285714285713,0.23529411764705882,0.3703703703703703
3.0,0.375,0.375,0.3797591297591298,0.3636363636363636,0.4166666666666667,0.358974358974359
6.0,0.5625,0.5625,0.5621945259042034,0.5454545454545455,0.5161290322580646,0.625
2.0,0.3958333333333333,0.3958333333333333,0.36373296373296365,0.2,0.5128205128205128,0.37837837837837834
10.0,0.4166666666666667,0.4166666666666667,0.4082343212777995,0.4444444444444445,0.34782608695652173,0.4324324324324324
9.0,0.4375,0.4375,0.4355350742447517,0.5161290322580646,0.3333333333333333,0.45714285714285713
10.0,0.4583333333333333,0.4583333333333333,0.43885918003565055,0.35294117647058826,0.36363636363636365,0.6
3.0,0.4166666666666667,0.4166666666666667,0.4121212121212121,0.48484848484848486,0.26666666666666666,0.48484848484848486
4.0,0.5,0.5,0.5003258390355164,0.5161290322580646,0.48484848484848486,0.5
4.0,0.3541666666666667,0.3541666666666667,0.3404029029029029,0.4864864864864864,0.2222222222222222,0.3125
3.0,0.625,0.625,0.6189085637361499,0.5333333333333333,0.6206896551724138,0.7027027027027026
2.0,0.4375,0.4375,0.41306069551443586,0.411764705882353,0.3157894736842105,0.5116279069767441
3.0,0.3958333333333333,0.3958333333333333,0.3851540616246499,0.5294117647058824,0.21428571428571427,0.411764705882353
4.0,0.25,0.25,0.2531045751633987,0.375,0.11764705882352941,0.26666666666666666
