Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0,1.1480222940444946,1.2886695941289266,0.3333333333333333,0.3333333333333333,0.26356371885061886,0.46203208556149733,0.04294478527607362,0.2857142857142857
2.0,1.115424633026123,1.2071346998214723,0.34555555555555556,0.34555555555555556,0.3215797399219204,0.4180645161290323,0.19746835443037972,0.3492063492063492
3.0,0.964887797832489,1.163977034886678,0.36777777777777776,0.36777777777777776,0.36394663166499414,0.32075471698113206,0.41237113402061853,0.3587140439932318
4.0,0.849769651889801,1.210025469462077,0.36666666666666664,0.3666666666666667,0.3282427179460316,0.19900497512437812,0.47098214285714285,0.3147410358565737
5.0,0.7965334057807922,1.1863702535629272,0.38333333333333336,0.3833333333333333,0.3494184152377966,0.20100502512562815,0.4738675958188154,0.37338262476894635
6.0,0.716819167137146,1.1410382668177286,0.38333333333333336,0.3833333333333333,0.37086867727136624,0.2675438596491228,0.4245014245014245,0.42056074766355134
7.0,0.6258867383003235,1.1602877298990886,0.38666666666666666,0.3866666666666667,0.381838715074452,0.3129496402877697,0.38489208633093525,0.4476744186046511
8.0,0.5605394244194031,1.187763237953186,0.39444444444444443,0.39444444444444443,0.3860613518597175,0.40472673559822747,0.30901287553648066,0.4444444444444444
9.0,0.5158869624137878,1.1796923240025838,0.38222222222222224,0.3822222222222222,0.373481570818117,0.4061624649859944,0.2937365010799136,0.420545746388443
10.0,0.4697348475456238,1.179412055015564,0.39222222222222225,0.39222222222222225,0.39090728258787005,0.37423312883435583,0.3632887189292543,0.4352
11.0,0.41667765378952026,1.1776975989341736,0.3988888888888889,0.3988888888888889,0.395986577560205,0.31597845601436264,0.42326332794830374,0.4487179487179487
12.0,0.3687863051891327,1.1724915345509848,0.39111111111111113,0.39111111111111113,0.3767464802225606,0.24050632911392403,0.4463519313304721,0.4433811802232855
13.0,0.33394569158554077,1.2084787209828696,0.38333333333333336,0.38333333333333336,0.35967541664241504,0.19444444444444445,0.44979919678714864,0.43478260869565216
14.0,0.3072907626628876,1.1783230463663736,0.3877777777777778,0.3877777777777778,0.35939316483059947,0.17224880382775118,0.4529801324503311,0.4529505582137161
15.0,0.28072991967201233,1.2283967097600301,0.3977777777777778,0.3977777777777778,0.3722049405902461,0.1920374707259953,0.454172366621067,0.470404984423676
16.0,0.2524087131023407,1.2379058281580606,0.3988888888888889,0.3988888888888889,0.3791908277236906,0.2163355408388521,0.4495677233429395,0.4716692189892802
17.0,0.22583414614200592,1.206446647644043,0.4022222222222222,0.4022222222222222,0.3901404504500137,0.25609756097560976,0.44104134762633995,0.4732824427480916
18.0,0.20425187051296234,1.248008426030477,0.4033333333333333,0.4033333333333333,0.39797501733218343,0.3031423290203327,0.4198347107438017,0.4709480122324159
19.0,0.187577486038208,1.200715180238088,0.40444444444444444,0.40444444444444444,0.4016468874395704,0.3275261324041812,0.4097222222222222,0.4676923076923077
20.0,0.17338135838508606,1.2146023511886597,0.4077777777777778,0.4077777777777778,0.4051638691906705,0.3356401384083045,0.4105263157894737,0.4693251533742332
21.0,0.15951374173164368,1.2630559126536052,0.4066666666666667,0.40666666666666673,0.40330544052654965,0.3279857397504456,0.41567291311754684,0.46625766871165647
22.0,0.14560087025165558,1.2563167572021485,0.40555555555555556,0.4055555555555556,0.39886519422735645,0.29489603024574673,0.4246353322528363,0.47706422018348627
23.0,0.13258293271064758,1.2124073465665182,0.4111111111111111,0.41111111111111115,0.399207528832342,0.2677484787018256,0.4351851851851852,0.4946889226100152
24.0,0.12142222374677658,1.2366278330485025,0.41,0.41,0.3945628761929762,0.2515991471215352,0.4480712166172107,0.48401826484018273
25.0,0.11231362819671631,1.2251832048098246,0.41,0.41,0.3926899418470388,0.24561403508771928,0.4492753623188406,0.4831804281345565
26.0,0.10474172234535217,1.2714505275090535,0.3988888888888889,0.3988888888888889,0.3778425253373778,0.21171171171171171,0.44255319148936173,0.4792626728110599
27.0,0.097976915538311,1.2830505212148031,0.3988888888888889,0.3988888888888889,0.37775680503471554,0.21218961625282165,0.44255319148936173,0.47852760736196326
28.0,0.09152460098266602,1.3106955289840698,0.4,0.39999999999999997,0.38046911246277126,0.22371364653243847,0.4406294706723891,0.47706422018348627
29.0,0.08528267592191696,1.288997483253479,0.4011111111111111,0.40111111111111114,0.3838710724793965,0.2363238512035011,0.43895348837209297,0.4763358778625954
30.0,0.07942385971546173,1.2501846114794413,0.4066666666666667,0.4066666666666667,0.3925272690025768,0.2590233545647559,0.4391691394658754,0.47938931297709925
31.0,0.07417149096727371,1.3396772464116415,0.4011111111111111,0.40111111111111114,0.38870087467068687,0.2614107883817427,0.4283559577677225,0.4763358778625954
32.0,0.06963297724723816,1.2598098635673523,0.4022222222222222,0.4022222222222222,0.39284262150520227,0.2783300198807157,0.4254658385093168,0.47473200612557426
33.0,0.065755195915699,1.2386367042859396,0.4088888888888889,0.40888888888888886,0.40107013941534486,0.29343629343629346,0.42879999999999996,0.4809741248097412
34.0,0.062376417219638824,1.3320134957631429,0.4166666666666667,0.4166666666666667,0.410210763710225,0.31558935361216733,0.43322475570032576,0.4818181818181818
35.0,0.059313688427209854,1.3053083896636963,0.4166666666666667,0.4166666666666667,0.41053633632026615,0.31698113207547174,0.4320785597381342,0.4825493171471927
36.0,0.05643438920378685,1.3090739488601684,0.4177777777777778,0.4177777777777778,0.411481822294033,0.3175803402646503,0.43421052631578944,0.48265460030165913
37.0,0.053685110062360764,1.3058964649836222,0.4122222222222222,0.4122222222222222,0.40548352163440904,0.3091603053435115,0.43066884176182707,0.4766214177978884
38.0,0.05107848718762398,1.2578877011934917,0.41,0.41,0.40210662279411236,0.2990291262135922,0.427652733118971,0.4796380090497738
39.0,0.04865722358226776,1.2983934958775838,0.40444444444444444,0.40444444444444444,0.3947616632317701,0.285140562248996,0.4276729559748428,0.47147147147147145
40.0,0.04645805433392525,1.2781562089920044,0.4022222222222222,0.4022222222222222,0.39115731752303934,0.273469387755102,0.42923794712286156,0.4707646176911544
41.0,0.04449092224240303,1.3635055025418599,0.4022222222222222,0.4022222222222222,0.38991830148313067,0.2650103519668737,0.4318529862174579,0.47289156626506024
