Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
44.0,0.7062650322914124,1.0458096265792847,0.4791666666666667,0.4791666666666667,0.4719416386083053,0.5454545454545455,0.3703703703703703,0.5
83.0,0.6717280745506287,1.2299968004226685,0.375,0.375,0.3617039964866052,0.4,0.26086956521739124,0.42424242424242425
48.0,0.6182675361633301,1.1499305963516235,0.4375,0.4375,0.44106386445096124,0.30303030303030304,0.375,0.6451612903225806
48.0,0.7436550855636597,0.99863600730896,0.5833333333333334,0.5833333333333334,0.5838383838383838,0.5454545454545455,0.6000000000000001,0.6060606060606061
55.0,0.5300415754318237,1.029337763786316,0.5,0.5,0.4927753840797319,0.43478260869565216,0.4324324324324324,0.6111111111111112
85.0,0.4957576394081116,1.1221622228622437,0.4791666666666667,0.4791666666666667,0.45625861155272923,0.24000000000000005,0.5882352941176471,0.5405405405405405
64.0,0.36870989203453064,1.383945107460022,0.4375,0.4375,0.4425854700854701,0.4375,0.4800000000000001,0.41025641025641024
40.0,0.6329530477523804,1.1666147708892822,0.4791666666666667,0.4791666666666667,0.47628624099212336,0.411764705882353,0.5555555555555556,0.4615384615384615
6.0,1.0929067134857178,1.0991567373275757,0.4375,0.4375,0.3953719084533038,0.4375,0.19047619047619047,0.5581395348837209
95.0,0.3093774616718292,1.300355076789856,0.5208333333333334,0.5208333333333334,0.5098924731182796,0.32,0.5,0.7096774193548386
56.0,0.6839941143989563,1.276486873626709,0.3958333333333333,0.3958333333333333,0.4080586080586081,0.2857142857142857,0.39999999999999997,0.5384615384615384
76.0,0.6312114596366882,1.029981017112732,0.6666666666666666,0.6666666666666666,0.6637338696162226,0.7647058823529411,0.6111111111111112,0.6153846153846154
65.0,0.5134323835372925,1.1666994094848633,0.4583333333333333,0.4583333333333333,0.400798190091258,0.5106382978723403,0.1111111111111111,0.5806451612903225
81.0,0.6618680357933044,1.140647292137146,0.4166666666666667,0.4166666666666667,0.41265539639523374,0.3703703703703703,0.42857142857142855,0.43902439024390244
70.0,0.7430146932601929,1.0320433378219604,0.5625,0.5625,0.5683129131404994,0.5714285714285715,0.6206896551724138,0.5128205128205128
