Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0755304098129272,0.4791666666666667,0.4791666666666667,0.41151005856888206,0.11764705882352941,0.5454545454545454,0.5714285714285714
1.0760468244552612,0.3958333333333333,0.3958333333333333,0.36447678992918964,0.5853658536585366,0.2580645161290323,0.25
1.0938442945480347,0.3958333333333333,0.3958333333333333,0.39880426087322646,0.358974358974359,0.28571428571428575,0.5517241379310345
1.0767887830734253,0.3541666666666667,0.3541666666666667,0.33532610951965786,0.14285714285714288,0.5405405405405405,0.3225806451612903
1.078734278678894,0.4583333333333333,0.4583333333333333,0.4237071172555043,0.5806451612903225,0.19047619047619047,0.5
1.0658016204833984,0.3958333333333333,0.3958333333333333,0.36136752136752137,0.23076923076923075,0.5333333333333333,0.32
1.0898951292037964,0.3541666666666667,0.3541666666666667,0.2994107217355027,0.3125,0.4680851063829787,0.11764705882352941
1.0983097553253174,0.375,0.375,0.32936507936507936,0.08333333333333333,0.5714285714285714,0.3333333333333333
1.0904972553253174,0.4166666666666667,0.4166666666666667,0.4131652661064426,0.47058823529411764,0.411764705882353,0.35714285714285715
1.067530870437622,0.4166666666666667,0.4166666666666667,0.40797720797720793,0.5128205128205128,0.26666666666666666,0.4444444444444444
1.1134034395217896,0.3125,0.3125,0.3139918454320077,0.30303030303030304,0.3448275862068966,0.29411764705882354
1.0934709310531616,0.375,0.375,0.37420357420357425,0.39999999999999997,0.358974358974359,0.36363636363636365
1.1304351091384888,0.2916666666666667,0.2916666666666667,0.275480549674098,0.07142857142857144,0.3225806451612903,0.4324324324324324
1.085593819618225,0.4375,0.4375,0.43381331312365795,0.4827586206896552,0.46153846153846156,0.35714285714285715
1.1242605447769165,0.1875,0.1875,0.19118196537551377,0.14285714285714288,0.3225806451612903,0.1081081081081081
1.0952433347702026,0.3333333333333333,0.3333333333333333,0.32905822489155817,0.37837837837837834,0.3125,0.2962962962962963
1.0596246719360352,0.4375,0.4375,0.41588966588966586,0.48484848484848486,0.25,0.5128205128205128
1.08335542678833,0.4375,0.4375,0.4185185185185185,0.5,0.5333333333333333,0.2222222222222222
1.0622479915618896,0.4791666666666667,0.4791666666666667,0.4612652844231792,0.32,0.48484848484848486,0.5789473684210527
1.0742971897125244,0.4791666666666667,0.4791666666666667,0.4611111111111111,0.5499999999999999,0.3333333333333333,0.5
1.0819820165634155,0.3958333333333333,0.3958333333333333,0.38821580200890543,0.3448275862068966,0.4864864864864864,0.3333333333333333
1.0859646797180176,0.3333333333333333,0.3333333333333333,0.3273115773115773,0.42424242424242425,0.30769230769230765,0.25
1.0906054973602295,0.3541666666666667,0.3541666666666667,0.3289855072463768,0.5,0.08695652173913043,0.4
1.0751254558563232,0.4375,0.4375,0.4369747899159664,0.35294117647058826,0.42857142857142855,0.5294117647058824
1.0795979499816895,0.4166666666666667,0.4166666666666667,0.3862993428210819,0.4444444444444445,0.17391304347826086,0.5405405405405405
1.0884084701538086,0.3541666666666667,0.3541666666666667,0.3472474289171204,0.4210526315789474,0.20689655172413793,0.41379310344827586
1.1010748147964478,0.4166666666666667,0.4166666666666667,0.0,0.0,0.5098039215686275,0.5185185185185185
1.0744975805282593,0.4375,0.4375,0.41391304347826097,0.5217391304347827,0.24000000000000005,0.4800000000000001
1.0491544008255005,0.5208333333333334,0.5208333333333334,0.51005291005291,0.39999999999999997,0.4444444444444445,0.6857142857142857
1.1242507696151733,0.16666666666666666,0.16666666666666666,0.0,0.18604651162790697,0.26666666666666666,0.0
1.1068941354751587,0.3958333333333333,0.3958333333333333,0.3615000580517822,0.18181818181818182,0.4888888888888889,0.41379310344827586
1.045232892036438,0.625,0.625,0.6187590187590187,0.48484848484848486,0.5714285714285715,0.7999999999999999
1.1033787727355957,0.3333333333333333,0.3333333333333333,0.32592592592592595,0.26666666666666666,0.4444444444444445,0.26666666666666666
1.0925084352493286,0.4375,0.4375,0.4099728997289973,0.16,0.5333333333333333,0.5365853658536586
1.090371012687683,0.2916666666666667,0.2916666666666667,0.2858585858585858,0.26666666666666666,0.2727272727272727,0.3181818181818182
1.0828684568405151,0.3125,0.3125,0.32120209539564376,0.2564102564102564,0.3225806451612903,0.38461538461538464
1.0933722257614136,0.3541666666666667,0.3541666666666667,0.35236928104575166,0.35294117647058826,0.4375,0.26666666666666666
1.091664433479309,0.4583333333333333,0.4583333333333333,0.44968293355390127,0.45161290322580644,0.5128205128205128,0.38461538461538464
1.065508246421814,0.5208333333333334,0.5208333333333334,0.5102150537634408,0.5806451612903225,0.39999999999999997,0.5499999999999999
1.0964738130569458,0.4375,0.4375,0.4327731092436975,0.35714285714285715,0.35294117647058826,0.5882352941176471
1.0727320909500122,0.4791666666666667,0.4791666666666667,0.41269841269841273,0.11764705882352941,0.5490196078431373,0.5714285714285715
1.0958749055862427,0.3333333333333333,0.3333333333333333,0.29398847813170065,0.36363636363636365,0.43137254901960786,0.08695652173913043
1.0802009105682373,0.3958333333333333,0.3958333333333333,0.3571772008042661,0.45161290322580644,0.5365853658536586,0.08333333333333333
1.120660424232483,0.2708333333333333,0.2708333333333333,0.0,0.0,0.3225806451612903,0.36363636363636365
1.0964919328689575,0.4166666666666667,0.4166666666666667,0.4140296979006656,0.3333333333333333,0.45161290322580644,0.45714285714285713
1.0984675884246826,0.3958333333333333,0.3958333333333333,0.38888888888888884,0.3333333333333333,0.5,0.33333333333333326
1.0620187520980835,0.4791666666666667,0.4791666666666667,0.47680491551459286,0.5142857142857142,0.39999999999999997,0.5161290322580646
1.0914560556411743,0.3958333333333333,0.3958333333333333,0.3918074756784434,0.45714285714285713,0.45161290322580644,0.26666666666666666
1.1161699295043945,0.20833333333333334,0.20833333333333334,0.2038181038181038,0.2162162162162162,0.22857142857142856,0.16666666666666666
1.079016089439392,0.4583333333333333,0.4583333333333333,0.46093189964157705,0.5161290322580646,0.39999999999999997,0.4666666666666667
1.114251732826233,0.22916666666666666,0.22916666666666666,0.21794871794871795,0.15384615384615385,0.2857142857142857,0.21428571428571427
1.079718828201294,0.3958333333333333,0.3958333333333333,0.38518727649162426,0.43478260869565216,0.35714285714285715,0.36363636363636365
1.112347960472107,0.375,0.375,0.3699212664729907,0.41025641025641024,0.41379310344827586,0.28571428571428575
1.075507640838623,0.4791666666666667,0.4791666666666667,0.4647790647790648,0.4324324324324324,0.3333333333333333,0.6285714285714286
1.0978485345840454,0.25,0.25,0.0,0.0,0.39024390243902435,0.22222222222222224
1.0884268283843994,0.3125,0.3125,0.308913308913309,0.3076923076923077,0.28571428571428575,0.33333333333333337
1.136027216911316,0.16666666666666666,0.16666666666666666,0.15079365079365079,0.09523809523809523,0.05714285714285714,0.3
1.095598578453064,0.375,0.375,0.34757834757834755,0.41025641025641024,0.41025641025641024,0.2222222222222222
1.094342827796936,0.4166666666666667,0.4166666666666667,0.3508417508417508,0.5777777777777777,0.3636363636363636,0.1111111111111111
1.0946520566940308,0.375,0.375,0.3596747967479675,0.43902439024390244,0.24000000000000005,0.39999999999999997
1.112711787223816,0.2916666666666667,0.2916666666666667,0.29914529914529914,0.2,0.4666666666666667,0.23076923076923075
1.0927084684371948,0.375,0.375,0.35694725028058366,0.2962962962962963,0.32,0.45454545454545453
1.0855108499526978,0.3958333333333333,0.3958333333333333,0.3753968253968254,0.25,0.4761904761904762,0.39999999999999997
1.066786766052246,0.4375,0.4375,0.43908846529814277,0.5161290322580646,0.4375,0.3636363636363636
1.1019536256790161,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5238095238095238,0.2857142857142857
1.0949119329452515,0.3541666666666667,0.3541666666666667,0.3521825396825397,0.33333333333333326,0.28571428571428575,0.4375
1.0749691724777222,0.3958333333333333,0.3958333333333333,0.38215488215488214,0.2222222222222222,0.5,0.42424242424242425
1.0942277908325195,0.3333333333333333,0.3333333333333333,0.0,0.39024390243902435,0.4324324324324324,0.0
1.1193956136703491,0.3125,0.3125,0.28857142857142853,0.08,0.5,0.2857142857142857
1.1155871152877808,0.3125,0.3125,0.2862076362076362,0.4324324324324324,0.08333333333333333,0.34285714285714286
1.0815149545669556,0.4375,0.4375,0.0,0.5925925925925926,0.0,0.4166666666666667
1.0684044361114502,0.4166666666666667,0.4166666666666667,0.4060846560846561,0.25,0.35714285714285715,0.6111111111111112
1.0645108222961426,0.4791666666666667,0.4791666666666667,0.4797903246179109,0.35714285714285715,0.6206896551724138,0.46153846153846156
