Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
10.0,0.010703745298087597,1.3039047718048096,0.4791666666666667,0.4791666666666667,0.4110599310327469,0.11764705882352941,0.5365853658536586,0.5789473684210527
7.0,0.040332257747650146,1.2014693021774292,0.4166666666666667,0.4166666666666667,0.4096866096866097,0.4444444444444445,0.38461538461538464,0.39999999999999997
3.0,0.35178592801094055,1.2014144659042358,0.4375,0.4375,0.428737788704147,0.48780487804878053,0.38461538461538464,0.41379310344827586
3.0,0.37260130047798157,1.2066622972488403,0.3333333333333333,0.3333333333333333,0.3333954644299472,0.27586206896551724,0.39999999999999997,0.3243243243243243
1.0,1.5056015253067017,1.167033314704895,0.4583333333333333,0.4583333333333333,0.4345314505776637,0.3157894736842105,0.5,0.48780487804878053
4.0,0.23460914194583893,1.0903321504592896,0.4375,0.4375,0.41118502094111853,0.42424242424242425,0.2727272727272727,0.5365853658536586
8.0,0.011091719381511211,1.342947006225586,0.3541666666666667,0.3541666666666667,0.35294604949777364,0.37837837837837834,0.41379310344827586,0.26666666666666666
1.0,1.0772929191589355,1.3502936363220215,0.2916666666666667,0.2916666666666667,0.2138088933024385,0.10526315789473684,0.4528301886792453,0.08333333333333333
30.0,0.0002623685577418655,1.3771777153015137,0.3541666666666667,0.3541666666666667,0.29953379953379955,0.09090909090909091,0.3076923076923077,0.5
6.0,0.09209361672401428,1.2237913608551025,0.4375,0.4375,0.4360791826309067,0.4444444444444444,0.45,0.41379310344827586
1.0,1.0882197618484497,1.2572546005249023,0.3333333333333333,0.3333333333333333,0.30650726863910593,0.08695652173913043,0.45161290322580644,0.380952380952381
2.0,0.6377756595611572,1.0613895654678345,0.4791666666666667,0.4791666666666667,0.4256410256410256,0.5,0.2,0.5769230769230769
5.0,0.23086963593959808,1.2399554252624512,0.3541666666666667,0.3541666666666667,0.2871941925650366,0.09090909090909091,0.26086956521739124,0.5098039215686275
17.0,0.0016260301927104592,1.7526289224624634,0.3125,0.3125,0.24143692564745192,0.19047619047619047,0.4285714285714285,0.10526315789473684
13.0,0.009337898343801498,1.3359681367874146,0.3958333333333333,0.3958333333333333,0.38049938049938054,0.23076923076923075,0.42424242424242425,0.4864864864864864
16.0,0.0028146093245595694,1.1540812253952026,0.4375,0.4375,0.41423021423021417,0.45714285714285713,0.2727272727272727,0.5128205128205128
4.0,0.1912739872932434,1.2004903554916382,0.22916666666666666,0.22916666666666666,0.2161443494776828,0.26666666666666666,0.07407407407407407,0.30769230769230765
6.0,0.18605400621891022,1.217495083808899,0.375,0.375,0.32314814814814813,0.1111111111111111,0.39999999999999997,0.4583333333333333
6.0,0.14888979494571686,1.0313783884048462,0.5416666666666666,0.5416666666666666,0.5367405582922824,0.625,0.41379310344827586,0.5714285714285714
27.0,0.0008977784309536219,1.2157208919525146,0.4791666666666667,0.4791666666666667,0.444613306315434,0.38095238095238093,0.35714285714285715,0.5957446808510638
1.0,1.1608606576919556,1.2238095998764038,0.3958333333333333,0.3958333333333333,0.34505050505050505,0.52,0.3333333333333333,0.18181818181818182
1.0,1.2699354887008667,1.3779816627502441,0.25,0.25,0.24266002697375244,0.29411764705882354,0.2857142857142857,0.14814814814814814
