Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0,1.171526238322258,1.1498242611378695,0.3611111111111111,0.36111111111111116,0.36089584471244157,0.3373493975903614,0.3559870550161812,0.3893510815307821
2.0,1.0353282690048218,1.1598690247113725,0.37,0.36999999999999994,0.3453904176360128,0.19306930693069307,0.41818181818181815,0.4249201277955271
3.0,0.9394593015313148,1.1402659943673463,0.36444444444444446,0.3644444444444444,0.3632137054824815,0.3148479427549195,0.35703001579778826,0.41776315789473684
4.0,0.8346354439854622,1.14351345163531,0.3688888888888889,0.3688888888888889,0.3677363769711703,0.37681159420289856,0.32780847145488035,0.3985890652557319
5.0,0.7402779459953308,1.1298257360416175,0.4,0.4000000000000001,0.3846562808563668,0.34306569343065696,0.3055555555555556,0.5053475935828878
6.0,0.6663344278931618,1.0882519863348092,0.43,0.43,0.42028853583292447,0.3181818181818182,0.388609715242881,0.554074074074074
7.0,0.5828330218791962,1.0584986763717854,0.4577777777777778,0.45777777777777784,0.44547580728014274,0.332089552238806,0.39792387543252594,0.6064139941690962
8.0,0.4995324835181236,0.9880095994577999,0.49444444444444446,0.49444444444444446,0.48952674619174935,0.32887189292543023,0.45294117647058824,0.6867671691792295
9.0,0.4248511455953121,0.9484358688371372,0.53,0.5299999999999999,0.5272288451611754,0.40625,0.42950819672131146,0.745928338762215
10.0,0.3699241913855076,0.9138141364122914,0.5522222222222222,0.5522222222222223,0.5383472370431676,0.3646833013435701,0.4736,0.7767584097859327
11.0,0.33371327817440033,0.883478365904462,0.5622222222222222,0.5622222222222222,0.5528039133649653,0.38321167883211676,0.4682926829268293,0.8069073783359497
12.0,0.26927762292325497,0.8607918736153999,0.57,0.57,0.5641605235206798,0.3992932862190813,0.47135842880523726,0.8218298555377208
13.0,0.24268630146980286,0.8461419267464528,0.5844444444444444,0.5844444444444444,0.5785693148814922,0.4150268336314848,0.4878836833602585,0.8327974276527331
14.0,0.2179938107728958,0.8407832181031725,0.5922222222222222,0.5922222222222223,0.5790181582256814,0.38684719535783363,0.5171339563862929,0.8330733229329175
15.0,0.19591488502919674,0.8271579687046794,0.5933333333333334,0.5933333333333334,0.5845297343296568,0.41894353369763204,0.5,0.8346456692913385
16.0,0.1750347577035427,0.8161053462366087,0.6044444444444445,0.6044444444444445,0.5985136255611055,0.4479717813051146,0.5041186161449753,0.8434504792332268
17.0,0.1555295092985034,0.8065748707910555,0.6122222222222222,0.6122222222222222,0.6042631832447718,0.44485294117647056,0.528,0.8399366085578447
