Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0811471621195474,0.45555555555555555,0.45555555555555555,0.42567939168663144,0.2054794520547945,0.5022156573116692,0.5693430656934306
