Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0,1.099417805671692,1.0924638509750366,0.47888888888888886,0.47888888888888886,0.47472425589291917,0.39575971731448767,0.4738675958188153,0.5545454545454546
2.0,1.0772663354873657,1.084458017349243,0.4855555555555556,0.4855555555555555,0.4821965732191229,0.43261231281198004,0.45555555555555555,0.558421851289833
3.0,1.0571858882904053,1.0784099340438842,0.48777777777777775,0.4877777777777778,0.48439298484028503,0.4271186440677966,0.46630236794171215,0.5597579425113465
4.0,1.0395214557647705,1.0724479754765828,0.48444444444444446,0.4844444444444444,0.4805841650373374,0.41580756013745707,0.4657039711191336,0.5602409638554215
5.0,1.0242972373962402,1.0718358278274536,0.48333333333333334,0.4833333333333334,0.47912978353251456,0.40564373897707234,0.47451669595782076,0.5572289156626506
6.0,1.011379599571228,1.0701987346013386,0.4822222222222222,0.4822222222222223,0.4767649031215228,0.39421338155515373,0.4740484429065744,0.5620328849028402
7.0,1.0005686283111572,1.0677220503489175,0.48777777777777775,0.4877777777777778,0.48042838935494303,0.384180790960452,0.4882154882154882,0.5688888888888889
8.0,0.9916368126869202,1.0618155161539713,0.4888888888888889,0.4888888888888889,0.4801218037270953,0.375968992248062,0.4942339373970346,0.5701624815361891
9.0,0.9843428730964661,1.0680428981781005,0.48777777777777775,0.4877777777777778,0.47744856520314566,0.36507936507936506,0.499184339314845,0.568081991215227
10.0,0.9784460067749023,1.0559625069300334,0.48777777777777775,0.4877777777777778,0.476676289327326,0.3636363636363637,0.5016181229773464,0.5647743813682679
11.0,0.973713219165802,1.0603224913279214,0.4888888888888889,0.4888888888888889,0.4763993031219975,0.3595041322314049,0.5024,0.5672937771345875
12.0,0.9699296951293945,1.0596526543299356,0.48444444444444446,0.48444444444444446,0.46994114246809554,0.34177215189873417,0.501577287066246,0.5664739884393064
13.0,0.9669026732444763,1.0575477917989096,0.4866666666666667,0.48666666666666664,0.47152047580971407,0.3397027600849257,0.5054945054945056,0.569364161849711
14.0,0.9644671082496643,1.0585388978322348,0.48444444444444446,0.4844444444444444,0.4682246636365133,0.32905982905982906,0.50625,0.569364161849711
15.0,0.9624861478805542,1.0616273800532023,0.48444444444444446,0.4844444444444444,0.46820849476603127,0.3297644539614561,0.5046728971962616,0.5701881331403763
16.0,0.9608505964279175,1.0555295864741008,0.48333333333333334,0.4833333333333334,0.4666368149435381,0.3261802575107296,0.5031249999999999,0.5706051873198847
17.0,0.9594743251800537,1.0502388676007588,0.4822222222222222,0.4822222222222223,0.46562315288284895,0.32548179871520344,0.5007824726134587,0.5706051873198847
18.0,0.9582918882369995,1.0559519529342651,0.4811111111111111,0.4811111111111111,0.4645661910859839,0.32548179871520344,0.49843260188087773,0.5697841726618704
19.0,0.957255482673645,1.0524418910344442,0.48,0.48,0.4635777784016501,0.32409381663113007,0.4968553459119497,0.5697841726618704
20.0,0.956329882144928,1.0561494509379068,0.4766666666666667,0.47666666666666674,0.4606236019711119,0.32203389830508483,0.4921135646687697,0.5677233429394812
21.0,0.9554908275604248,1.0537388563156127,0.47444444444444445,0.47444444444444445,0.45858007352553737,0.3206751054852321,0.4873417721518987,0.5677233429394812
22.0,0.9547221064567566,1.058260186513265,0.47333333333333333,0.47333333333333333,0.45760599568650956,0.3206751054852321,0.48811410459587956,0.5640287769784172
23.0,0.9540127515792847,1.0500207424163819,0.47333333333333333,0.47333333333333333,0.4576661126028214,0.32000000000000006,0.4873417721518987,0.5656565656565656
24.0,0.9533563852310181,1.0492711265881856,0.4722222222222222,0.47222222222222227,0.45662783845526683,0.319327731092437,0.4857142857142857,0.5648414985590778
25.0,0.952748715877533,1.048971962928772,0.47,0.47000000000000003,0.4542457505482156,0.3157894736842105,0.48417721518987344,0.5627705627705628
26.0,0.9521870017051697,1.0541719675064087,0.4677777777777778,0.4677777777777778,0.4512951451032925,0.3093220338983051,0.48341232227488157,0.5611510791366907
27.0,0.951670229434967,1.0532577912012735,0.4688888888888889,0.4688888888888889,0.4522762490292571,0.31063829787234043,0.48503937007874015,0.5611510791366907
28.0,0.9511956572532654,1.0550772507985433,0.4688888888888889,0.4688888888888889,0.45226251395411093,0.31063829787234043,0.48580441640378547,0.5603448275862069
29.0,0.9507620334625244,1.0498279412587483,0.4688888888888889,0.4688888888888889,0.45210584882031685,0.3113006396588486,0.48341232227488157,0.5616045845272205
30.0,0.9503669142723083,1.0505019982655843,0.47,0.47,0.4531249376322726,0.3119658119658119,0.48580441640378547,0.5616045845272205
31.0,0.9500080347061157,1.0515846093495687,0.4711111111111111,0.4711111111111111,0.45418837277647256,0.3119658119658119,0.4881889763779528,0.5624103299856529
32.0,0.9496824145317078,1.0505051851272582,0.4711111111111111,0.4711111111111111,0.45415518220329903,0.3126338329764454,0.4874213836477988,0.5624103299856529
33.0,0.9493873119354248,1.0533394972483316,0.4722222222222222,0.47222222222222227,0.4551703231276809,0.3133047210300429,0.4897959183673469,0.5624103299856529
34.0,0.9491193890571594,1.0466805617014567,0.4722222222222222,0.47222222222222227,0.4551703231276809,0.3133047210300429,0.4897959183673469,0.5624103299856529
35.0,0.9488760232925415,1.0567815860112508,0.4711111111111111,0.4711111111111111,0.45367268945666056,0.3103448275862069,0.48826291079812206,0.5624103299856529
36.0,0.9486542344093323,1.0470915238062541,0.4722222222222222,0.47222222222222215,0.4546834829253832,0.31101511879049676,0.490625,0.5624103299856529
37.0,0.948451817035675,1.0514292001724244,0.47444444444444445,0.47444444444444445,0.45660468613052396,0.3123644251626898,0.4929797191887675,0.5644699140401146
38.0,0.9482660889625549,1.0526981433232625,0.47444444444444445,0.47444444444444445,0.45660468613052396,0.3123644251626898,0.4929797191887675,0.5644699140401146
39.0,0.9480955004692078,1.053963271776835,0.47555555555555556,0.47555555555555556,0.4580674608480931,0.31601731601731603,0.4945226917057903,0.563662374821173
40.0,0.9479383230209351,1.0532308181126913,0.47333333333333333,0.47333333333333333,0.4555811625871469,0.3116883116883117,0.49139280125195617,0.563662374821173
41.0,0.9477932453155518,1.0543865442276001,0.47333333333333333,0.47333333333333333,0.4555811625871469,0.3116883116883117,0.49139280125195617,0.563662374821173
42.0,0.947658896446228,1.0531320571899414,0.4711111111111111,0.4711111111111111,0.4530948643262008,0.30735930735930733,0.48826291079812206,0.563662374821173
43.0,0.9475346803665161,1.047771978378296,0.47,0.47000000000000003,0.45206960272063634,0.306695464362851,0.48665620094191525,0.5628571428571428
