Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1,3 F1,4 F1,5 F1
12.0,1.7113699627165893,1.7235966531597837,0.3593350383631714,0.30349221811171195,0.29820715889818106,0.31411862990810363,0.3225806451612903,0.09322033898305085,0.43317972350230416,0.4702994599901816,0.15584415584415584
13.0,1.7104387757729511,1.7220686430833778,0.3593350383631714,0.3045802138635561,0.29816203200382196,0.30769230769230765,0.3226788432267884,0.08092485549132948,0.4542518837459634,0.4540431943746861,0.16938110749185667
14.0,1.708804163397575,1.7206357474229774,0.3500639386189258,0.2999225521338856,0.27729284020665257,0.3101604278074866,0.36726546906187624,0.07476635514018691,0.44803370786516855,0.36484687083888145,0.09868421052631579
15.0,1.7074189946359517,1.7225270636227665,0.3794757033248082,0.29365191492559106,0.2946848349718643,0.3450807635829662,0.3468950749464668,0.09821428571428571,0.4359861591695502,0.4692054536906441,0.07272727272727272
16.0,1.706262935789264,1.7199037902209224,0.38554987212276215,0.3026640871246285,0.2870223597555481,0.2975970425138632,0.19453551912568307,0.10362694300518135,0.47744360902255645,0.5123456790123457,0.13658536585365855
17.0,1.7060623071631607,1.7183241552236128,0.38618925831202044,0.3166194007733053,0.3136219299167448,0.3301435406698564,0.3406844106463878,0.09386281588447652,0.4750499001996008,0.4784688995215311,0.16352201257861637
18.0,1.7043029732850132,1.7196283997321615,0.34494884910485935,0.29530499169667895,0.26691644392858377,0.18324022346368715,0.3926568077511474,0.06666666666666667,0.46142093200916734,0.36943521594684386,0.12807881773399016
19.0,1.7026757044451577,1.7131585077363618,0.35358056265984655,0.3115132242401825,0.2939188952681145,0.32582582582582587,0.3382467028704422,0.08148148148148147,0.46402586903799514,0.4076969332531569,0.14623655913978495
20.0,1.702405789068767,1.7152499641690935,0.32512787723785164,0.29079668278432197,0.26845256580372484,0.2504638218923933,0.34163208852005533,0.05901639344262295,0.4645362431800468,0.3718274111675127,0.12323943661971831
21.0,1.7010261045426738,1.710409171727239,0.3695652173913043,0.30793424508386646,0.28802208874120017,0.3218210361067504,0.3165704863973619,0.0625,0.45859000684462686,0.44246803779877714,0.12618296529968456
22.0,1.7013415864535741,1.7144816724621519,0.37308184143222506,0.3079736393642952,0.30114104176068374,0.31154156577885395,0.3330809992429977,0.05555555555555555,0.48262164846077454,0.46462619167084795,0.15942028985507245
23.0,1.700456553575944,1.7159083035527443,0.3388746803069054,0.2987015589463767,0.26804752722465436,0.27902946273830154,0.23895582329317264,0.08108108108108107,0.4337194337194337,0.44088397790055245,0.13461538461538464
24.0,1.6998165103853966,1.7103354128039614,0.3804347826086957,0.31320052171612656,0.30064639607979693,0.2966101694915254,0.3529411764705882,0.05747126436781609,0.48776508972267535,0.4627492130115425,0.14634146341463414
25.0,1.6987785040115824,1.7189807867517277,0.31297953964194375,0.29027021662238667,0.2478504406812527,0.2986279257465698,0.11965811965811965,0.08135593220338982,0.42699724517906334,0.4217002237136465,0.138763197586727
26.0,1.6980910818187558,1.7109492263015436,0.35485933503836314,0.3015119210108162,0.27421003666007027,0.31662688941925216,0.24195121951219514,0.06334841628959276,0.43992371265098534,0.45154185022026433,0.13186813186813187
27.0,1.6967763572323078,1.7097755256964235,0.3686061381074169,0.3101257497843202,0.2952740510872825,0.27956989247311825,0.3407620416966211,0.07920792079207921,0.47513812154696133,0.44954618259476775,0.14742014742014742
28.0,1.6964600779572312,1.7120843955448695,0.3801150895140665,0.31067342710054985,0.3076781712576641,0.3295292439372325,0.33484848484848484,0.09137055837563451,0.48659003831417624,0.45871559633027525,0.14501510574018128
29.0,1.69577849458675,1.7110265396079238,0.3868286445012788,0.31912647669697286,0.31457208909982737,0.3089430894308943,0.35049961568024596,0.10227272727272728,0.5047801147227533,0.4716157205240175,0.14932126696832582
30.0,1.6940234072354374,1.7110688467415012,0.36732736572890023,0.309234027584477,0.2907846569603701,0.22731804586241278,0.3730569948186529,0.06329113924050633,0.4909983633387888,0.4480088495575222,0.1420345489443378
31.0,1.6929608528711357,1.7069072772045524,0.3845907928388747,0.324662939274174,0.31545822580511884,0.33707865168539325,0.3378058405682715,0.0878048780487805,0.5090579710144928,0.4589649764767381,0.16203703703703703
32.0,1.6938074000027714,1.7116145284808413,0.3874680306905371,0.3079088131821679,0.296141645504753,0.2676443629697525,0.3643617021276596,0.0813953488372093,0.48450244698205547,0.4763819095477387,0.10256410256410256
33.0,1.694039830139705,1.7130606028498436,0.35038363171355497,0.3036907157419532,0.2776321881130344,0.3261802575107296,0.3083548664944014,0.08163265306122448,0.4406349206349206,0.39722572509457754,0.11176470588235295
34.0,1.6928792601945448,1.7191520929336548,0.3887468030690537,0.2869525098371199,0.28898262713385864,0.32488114104595883,0.3140364789849326,0.09523809523809525,0.4375,0.5016339869281046,0.060606060606060615
35.0,1.691176880987323,1.7071477174758911,0.37468030690537085,0.3178288531911949,0.3113989849366424,0.3459915611814346,0.3285256410256411,0.091324200913242,0.4989939637826962,0.45222929936305734,0.15132924335378323
36.0,1.690446606704167,1.7081299484992514,0.34175191815856776,0.3128268048074127,0.2945106751547769,0.31899921813917126,0.3549090909090909,0.08259587020648966,0.4805914972273568,0.38330170777988615,0.14666666666666667
37.0,1.690117967372038,1.708258027933082,0.3321611253196931,0.30309340711432714,0.26715227477907205,0.30553390491036636,0.19474835886214445,0.08866995073891626,0.45178691840863117,0.4239256678281068,0.13824884792626727
38.0,1.6901608030406796,1.705893908228193,0.3801150895140665,0.31218124030296823,0.29883715276955924,0.2509505703422053,0.3486750348675035,0.09282700421940929,0.4882943143812709,0.4824824824824825,0.12979351032448377
39.0,1.687634746639096,1.706843123144033,0.3599744245524297,0.3114972835883133,0.2931236158663742,0.30025884383088874,0.32874493927125503,0.07114624505928853,0.4841269841269841,0.44088397790055245,0.13358070500927646
40.0,1.6884470654993642,1.7126284156526839,0.32225063938618925,0.3084453726516659,0.2725655599755069,0.32304038004750596,0.2361396303901437,0.07829181494661923,0.4786196549137285,0.38354430379746834,0.13575757575757574
41.0,1.686929304380806,1.7088191606560532,0.34718670076726343,0.30962001679749734,0.277864044865428,0.29097283085013154,0.19175027870680045,0.09322033898305085,0.48171701112877585,0.4666666666666666,0.14285714285714285
42.0,1.6863247527151692,1.705952415660936,0.3797953964194373,0.31968610507969714,0.306591685779722,0.33694866232827186,0.31876606683804626,0.09482758620689656,0.4953350296861747,0.46684350132625996,0.12682926829268293
43.0,1.684327807961678,1.7074414661952428,0.3491048593350384,0.30937953519431843,0.27968526119442444,0.26124567474048443,0.3418803418803419,0.07253886010362695,0.46598202824133506,0.40585241730279903,0.1306122448979592
44.0,1.6843536301535003,1.7101147101849925,0.31681585677749363,0.29484501592861295,0.25895748202862495,0.2818791946308724,0.19151251360174104,0.08237986270022883,0.4467153284671533,0.43004587155963303,0.12121212121212122
45.0,1.6842338059629713,1.7031053961539755,0.36668797953964194,0.30528269725345614,0.29508351693554885,0.2680965147453083,0.355021216407355,0.07434944237918216,0.4927536231884058,0.45783132530120485,0.12244897959183673
46.0,1.6836004822838062,1.7049407350773713,0.3858695652173913,0.3164331227517628,0.30157302521661766,0.330173775671406,0.33003300330033003,0.0703125,0.49250197316495664,0.4756476683937824,0.11076923076923077
47.0,1.6825014961009124,1.7021571762707768,0.3797953964194373,0.3131302167728532,0.3014639665354382,0.2645698427382054,0.3782383419689119,0.07655502392344497,0.49913043478260866,0.46677471636953,0.12351543942992875
48.0,1.6824301055499487,1.7040165492466517,0.38331202046035806,0.3214147652214915,0.30550160802569176,0.33852691218130304,0.3412244897959184,0.10884353741496598,0.48080133555926546,0.4676724137931035,0.0959409594095941
49.0,1.6806082901905994,1.7092489879958483,0.38171355498721227,0.3285017923461631,0.31673593020875035,0.297224709042077,0.35944700460829493,0.11235955056179775,0.49210770659238623,0.48004094165813715,0.1592356687898089
50.0,1.6801254950007614,1.7113702272882267,0.3890664961636829,0.3103336516846132,0.29512952406138426,0.31476997578692495,0.4179271708683473,0.07999999999999999,0.476693051890941,0.4363419007770472,0.04504504504504504
51.0,1.6800054323916533,1.7017858052740291,0.39705882352941174,0.32131846746239806,0.3120131018027152,0.31304347826086953,0.3764044943820225,0.0925925925925926,0.49828178694158076,0.4814621409921671,0.11029411764705882
52.0,1.6795987675384598,1.706104456161966,0.340153452685422,0.3140215564185652,0.27864637697504663,0.3112128146453089,0.26399999999999996,0.08527131782945736,0.4517374517374518,0.41374920432845325,0.14590747330960854
53.0,1.6783909195539903,1.7067018771658138,0.3475063938618926,0.3049278942007433,0.2748349691027467,0.2683760683760684,0.36908077994428967,0.05917159763313609,0.4536862003780719,0.3719346049046322,0.1267605633802817
54.0,1.67822919877208,1.70016817657315,0.3765984654731458,0.3082117902971763,0.2877224581810763,0.258364312267658,0.38639281129653397,0.05524861878453038,0.4764663287472845,0.4513119533527697,0.09855072463768115
55.0,1.6758852175303869,1.7156247314141722,0.3916240409207161,0.2946522178866668,0.2979879885839616,0.2730560578661845,0.3310344827586207,0.10945273631840795,0.46209386281588455,0.5055292259083728,0.10676156583629892
56.0,1.6745335848963991,1.706322193145752,0.3727621483375959,0.3109501110823922,0.2882628430633501,0.2787028921998247,0.376753507014028,0.08805031446540881,0.4599072233267064,0.43220338983050843,0.09395973154362415
57.0,1.675080161921832,1.7043702942984444,0.335997442455243,0.3107896908958726,0.27847228543175157,0.31759656652360513,0.30297565374211,0.08928571428571429,0.45310435931307796,0.3721571330117161,0.13571428571428573
58.0,1.6742620261348025,1.7044261256042792,0.3375959079283887,0.31417831883504876,0.2814994589448298,0.32878581173260574,0.3491552695092518,0.09629629629629631,0.4649548924358084,0.32187271397220196,0.1279317697228145
59.0,1.6720713370916795,1.7143105414448951,0.3960997442455243,0.31145726034060267,0.30698143723623245,0.3335709194583036,0.4031710079275198,0.09523809523809525,0.4891944990176817,0.44831591173054586,0.07239819004524886
60.0,1.6734144663324162,1.7039947023197097,0.3407928388746803,0.3120662116862248,0.276349762763004,0.3212025316455696,0.23678646934460887,0.0796812749003984,0.4574818721160185,0.42857142857142855,0.13437500000000002
61.0,1.6692840152857256,1.7123620656071876,0.4085677749360614,0.30648001845315637,0.30087666071001984,0.30397236614853196,0.4,0.08860759493670886,0.4923702950152594,0.491324200913242,0.028985507246376812
62.0,1.6710341384216232,1.7052265624610745,0.3510230179028133,0.31224589885725856,0.28283072255626585,0.3240810202550637,0.31052631578947365,0.08465608465608467,0.45056320400500627,0.40052015604681407,0.12663755458515283
63.0,1.67129128745624,1.7116835530923338,0.3916240409207161,0.30552470808645876,0.3023257311316443,0.340826686004351,0.31265930331350894,0.10810810810810811,0.4658040665434381,0.48473804100227796,0.10181818181818181
64.0,1.6685290342690993,1.7038021306602322,0.3328005115089514,0.30635510443124364,0.2709408708678424,0.22005842259006816,0.25128733264675596,0.08933002481389578,0.4658573596358118,0.4663820704375667,0.13273001508295626
65.0,1.6660834368394346,1.7006252055265465,0.3772378516624041,0.3235903702558792,0.30878190867396826,0.36737315350032107,0.34387672343876724,0.0962566844919786,0.5,0.42464917632702864,0.12053571428571427
66.0,1.6656781939827665,1.6998639471676884,0.38107416879795397,0.32274362402343026,0.3087070018177703,0.27475468331846564,0.32684165961049966,0.11522633744855966,0.5031333930170099,0.4900095147478592,0.14227642276422764
67.0,1.6652508572656282,1.70654546241371,0.3734015345268542,0.32147081162994634,0.29614544318300734,0.3147286821705426,0.26995073891625615,0.11155378486055777,0.4569855471438403,0.48359788359788364,0.1400560224089636
68.0,1.6635432894132576,1.7036150596579727,0.4024936061381074,0.30651128442999664,0.2999985538774557,0.28136200716845877,0.33539412673879443,0.09045226130653265,0.5116279069767442,0.5129732028923862,0.06818181818181819
69.0,1.6632584540211424,1.7029885467217893,0.3906649616368286,0.31319840435330093,0.3090085902062834,0.329249617151608,0.31893687707641194,0.10486891385767791,0.48390446521287644,0.5029775538250115,0.11411411411411411
70.0,1.6607981889831775,1.7003546807230736,0.37308184143222506,0.32005001328739185,0.30618381342578765,0.2905692438402719,0.3269069572506286,0.10526315789473684,0.477892756349953,0.48816568047337283,0.14830508474576273
71.0,1.6601328880203015,1.7024706942694527,0.35134271099744246,0.30143069471874145,0.27516522723545556,0.2632955536181343,0.34782608695652173,0.08040201005025126,0.4409743910056214,0.41651031894934337,0.10198300283286119
72.0,1.6608039852307768,1.7043090523505697,0.3932225063938619,0.3027819953860416,0.29911487803753667,0.2828111769686706,0.34382194934765925,0.08438818565400844,0.4869215291750503,0.5037231712658782,0.09302325581395349
73.0,1.656700546644172,1.7011448193569572,0.3743606138107417,0.3142645701549297,0.30069330543441647,0.30745341614906835,0.38173142467620996,0.08450704225352114,0.4852941176470588,0.4349376114081996,0.11023622047244094
74.0,1.656850773461011,1.7013146609676129,0.3459079283887468,0.312353358941799,0.285176912665614,0.26586620926243565,0.2778306374881066,0.10344827586206896,0.4714946070878274,0.45908841295991215,0.13333333333333333
75.0,1.6531701994185546,1.7052547372117335,0.33631713554987214,0.30136095538300456,0.2701094989424431,0.24399260628465802,0.3003663003663004,0.0851063829787234,0.451527224435591,0.44682115270350564,0.09284332688588008
76.0,1.651316980926358,1.7131910494395666,0.29955242966751916,0.27457183485724684,0.2345541536463138,0.19267822736030826,0.31314878892733566,0.0608695652173913,0.4153182308522115,0.3413940256045519,0.0839160839160839
77.0,1.652863706253013,1.711090812877733,0.39737851662404094,0.3108858768127954,0.3011197491661097,0.2801762114537445,0.39243807040417206,0.10156249999999999,0.4820213799805637,0.5007278020378457,0.04979253112033195
78.0,1.648946012161216,1.7015390809701414,0.33088235294117646,0.30773664618685087,0.2798474546505267,0.21146245059288538,0.33653846153846156,0.10658307210031347,0.4751020408163265,0.4247374562427071,0.12466124661246612
79.0,1.650881371327809,1.7083177785484158,0.39737851662404094,0.308410738121006,0.30446013214808293,0.2751971954425942,0.3502906976744186,0.13733905579399142,0.47982551799345696,0.5176876617773942,0.06642066420664207
80.0,1.6465461187216701,1.7270497959487292,0.3778772378516624,0.2821981267804902,0.2802597950227363,0.3002240477968633,0.4025223331581712,0.07518796992481203,0.4249084249084249,0.4511930585683297,0.027522935779816512
81.0,1.6455763925094993,1.7036092135370995,0.36285166240409206,0.3054542298107958,0.2877178228033257,0.2644628099173554,0.35754189944134074,0.10679611650485438,0.4571428571428572,0.4467960023515579,0.0935672514619883
82.0,1.6443718677880812,1.7012788495238946,0.32512787723785164,0.2983137653501659,0.26881075250808534,0.2791798107255521,0.3316412859560068,0.08771929824561404,0.45375914836992676,0.3538983050847458,0.10666666666666666
83.0,1.6418475569510946,1.7146122163655806,0.40153452685422,0.30102534789775004,0.2991698076919512,0.3174846625766871,0.38239159001314066,0.08759124087591241,0.48261327713382507,0.48824082784571965,0.03669724770642201
84.0,1.6383841749356718,1.7208720007721259,0.38714833759590794,0.2896652323347437,0.28404224159988645,0.2972972972972973,0.41390041493775936,0.046153846153846156,0.453125,0.46085508051082735,0.03292181069958848
85.0,1.6355485052478558,1.7044756753104073,0.39482097186700765,0.30951495840395093,0.30383394195321395,0.31240188383045525,0.3610906411201179,0.10280373831775702,0.49615384615384617,0.49927149101505586,0.05128205128205127
86.0,1.6337283223259205,1.7080558368137904,0.38618925831202044,0.30293622987941876,0.2972616215878942,0.32954545454545453,0.3906856403622251,0.049079754601226995,0.49045801526717553,0.4589041095890411,0.06489675516224189
87.0,1.6301242386808201,1.7052576493243783,0.3868286445012788,0.30922262501853737,0.29913730524605225,0.2739965095986038,0.3896440129449838,0.07246376811594203,0.48444070647603027,0.46783625730994155,0.10644257703081234
88.0,1.6283311345139329,1.7093825899824804,0.32320971867007675,0.28946816902054284,0.271540344113863,0.21770091556459817,0.2814423922603342,0.0901639344262295,0.446521287642783,0.4621635347892331,0.13124999999999998
89.0,1.6278920076331314,1.7113929038145104,0.29315856777493604,0.28587294603495056,0.2527530599697773,0.23636363636363636,0.24615384615384617,0.09437386569872959,0.4123539232053422,0.4201780415430267,0.10709504685408301
90.0,1.6231087628675966,1.708892172696639,0.3283248081841432,0.2927899367321393,0.2690192505168991,0.2767787333854574,0.34224598930481276,0.06923076923076922,0.43618513323983166,0.36884154460719043,0.12083333333333333
91.0,1.621453003615749,1.7204507540683358,0.2426470588235294,0.2621869677641976,0.20391824114838886,0.17118997912317327,0.20292887029288703,0.08351648351648353,0.4070381231671554,0.2623951182303585,0.09644087256027553
92.0,1.6183632715624205,1.7070995593557552,0.3481457800511509,0.2947398016230847,0.2740085085768415,0.2956403269754768,0.3801089918256131,0.07329842931937172,0.4695259593679458,0.3622589531680441,0.0632183908045977
93.0,1.6161705638681139,1.717770985194615,0.385230179028133,0.2882076580178424,0.27908775830691335,0.29420731707317077,0.3763934426229508,0.03305785123966942,0.47547169811320755,0.4717741935483871,0.02362204724409449
94.0,1.6178843141818533,1.7338807363899387,0.3794757033248082,0.274540059356341,0.2744846062699516,0.30410183875530405,0.37476099426386233,0.06802721088435373,0.4138817480719794,0.4762348555452004,0.0099009900990099
95.0,1.612142340261109,1.710536993279749,0.30562659846547313,0.28778864191349024,0.2565174230924197,0.2639780018331806,0.17430167597765361,0.08839779005524862,0.40207253886010363,0.4711388455538221,0.13921568627450978
96.0,1.604927047174804,1.7083501475197929,0.3101023017902813,0.2827485065251524,0.2532151366308166,0.24117140396210165,0.28699551569506726,0.07492795389048991,0.42270058708414876,0.3963730569948186,0.09712230215827339
97.0,1.603061420576913,1.7060725226694224,0.37244245524296676,0.30097502636664786,0.2844068818277991,0.2950819672131148,0.3550114766641163,0.06382978723404256,0.47518796992481205,0.4515406162464986,0.06578947368421052
98.0,1.5991238909108298,1.7054329988907795,0.32512787723785164,0.29480869151031247,0.2730636721282838,0.26079593564775616,0.3341523341523342,0.08902077151335312,0.4474308300395257,0.3966142684401451,0.11036789297658862
99.0,1.5939983093008703,1.7140093871525355,0.36764705882352944,0.2893237136978828,0.2879154663500931,0.32226148409893984,0.35646457268078885,0.0851063829787234,0.4451476793248946,0.462015503875969,0.05649717514124294
100.0,1.5859188413133427,1.7078047358259862,0.3596547314578005,0.2934875909976757,0.28008061833281644,0.28814872192099156,0.38722826086956524,0.06472491909385113,0.4573839662447257,0.429664508534432,0.05333333333333333
