Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1,3 F1,4 F1,5 F1,6 F1,7 F1,8 F1,9 F1
14.0,1.059920190226647,2.576142410179237,0.2016925246826516,0.20174854611149473,0.17318229039055916,0.20038167938931298,0.23681592039800994,0.03496503496503496,0.3002780352177943,0.08536585365853659,0.12526997840172788,0.3009439200444197,0.07196029776674938,0.1426332288401254,0.23320895522388058
15.0,0.9867753271133669,2.7013575318571807,0.25730404996977635,0.21113196511472204,0.19824591918476128,0.20284697508896796,0.33451118963486454,0.015625,0.28314606741573034,0.10416666666666667,0.26686960933536275,0.2743864065449968,0.049315068493150684,0.17616580310880828,0.27542640555906506
16.0,0.9154258749177379,2.7576942289030395,0.2605279065081604,0.21474351440825204,0.19900714925740484,0.25247851949768674,0.3076923076923077,0.05245901639344262,0.3129055515501082,0.020833333333333336,0.2222222222222222,0.328125,0.04562737642585551,0.1902834008097166,0.2574447646493756
17.0,0.8515815838690727,2.7527337229097046,0.25025186379206127,0.20600634456894323,0.19047532629847447,0.18647166361974404,0.3282858873410055,0.02643171806167401,0.30419331911869224,0.10256410256410257,0.13767579570688382,0.3505696757230499,0.07619047619047618,0.15774647887323942,0.23462414578587698
18.0,0.7953399732228248,2.8618343743410977,0.2633487809792464,0.20028422569319396,0.1922853820100393,0.2557077625570776,0.3005780346820809,0.02173913043478261,0.31278890600924497,0.07407407407407408,0.2666666666666667,0.3189983669025585,0.021818181818181816,0.10774410774410774,0.24273858921161826
19.0,0.7315672759086855,2.964914541739922,0.25871448720531937,0.19515150836984238,0.18798378274069988,0.21507064364207223,0.3307731694828469,0.02702702702702703,0.29467680608365016,0.05405405405405405,0.27464788732394363,0.27770700636942675,0.0326975476839237,0.11764705882352942,0.2555366269165247
20.0,0.6700980726749667,2.8668234859194075,0.25730404996977635,0.2071444366543734,0.19919509419910159,0.238401142041399,0.29624170965364777,0.024242424242424242,0.29490616621983917,0.1092896174863388,0.2066831683168317,0.36495726495726494,0.07561436672967864,0.17931034482758623,0.2023047375160051
21.0,0.6269294979110841,3.0820111082745836,0.2623413258110014,0.19232698438917015,0.0,0.13963963963963963,0.33627537511032657,0.0,0.28271405492730206,0.1142857142857143,0.2248661511005354,0.35493965131873045,0.06315789473684211,0.09688581314878893,0.18926553672316385
22.0,0.5873876525509742,2.9526275551164307,0.2458190610517832,0.19924644490385082,0.186136302776393,0.25016995241332424,0.34112381899552463,0.01941747572815534,0.26356589147286824,0.07453416149068322,0.15705350938151494,0.30103806228373703,0.054187192118226604,0.15168539325842698,0.24858757062146894
23.0,0.5421631439078238,3.1434473867540236,0.2395728390086641,0.191513739187376,0.18084161825377618,0.16076555023923444,0.32442464736451376,0.025477707006369425,0.2184873949579832,0.1267605633802817,0.22041763341067283,0.27272727272727276,0.08923884514435695,0.13366336633663367,0.23645320197044334
24.0,0.5010665365765171,3.0417933355678213,0.24461011484988918,0.19609047019043108,0.1900505360157021,0.23057324840764332,0.2815674891146589,0.026845637583892617,0.27814569536423844,0.07486631016042782,0.26458036984352773,0.28944246737841045,0.04046242774566474,0.1908548707753479,0.22316684378320933
25.0,0.4552563005878079,3.144751815052776,0.24884142655651822,0.194449782039435,0.18469632761079546,0.23137254901960785,0.2754491017964072,0.021505376344086023,0.30840400925212025,0.08108108108108109,0.1828718609143593,0.34185733512786,0.03761755485893417,0.13333333333333333,0.2334710743801653
26.0,0.41980964291480277,3.4222982796755703,0.23393109006649204,0.18445949008758275,0.1681018329851554,0.26831421006178285,0.3229011425732737,0.02985074626865672,0.24814422057264052,0.03571428571428571,0.13946800862688713,0.25637755102040816,0.041666666666666664,0.1483375959079284,0.1902439024390244
27.0,0.3906268931204273,3.3259749567353882,0.2474309893209752,0.18354413390155594,0.17637914943767577,0.19234194122885126,0.25,0.02816901408450704,0.19854014598540146,0.07860262008733625,0.20530973451327433,0.3726461843409316,0.05339805825242718,0.17312072892938496,0.21166306695464365
28.0,0.358496576980237,3.4062768731798445,0.2516623010276043,0.1962770418691096,0.18455646456454028,0.24000000000000002,0.30452674897119336,0.024242424242424242,0.2815622161671208,0.019801980198019802,0.24539231174302262,0.3095599393019726,0.023904382470119525,0.20621931260229132,0.19035532994923857
29.0,0.32751957533820986,3.6191497654109805,0.2472294982873262,0.17570968341870766,0.17559004417596014,0.17601380500431404,0.27648384673178067,0.017857142857142856,0.2473633748801534,0.020618556701030927,0.31413612565445026,0.2806589383770592,0.06651884700665187,0.1550802139037433,0.20116959064327486
30.0,0.3014686561399891,3.5928904855406127,0.25105782792665726,0.1824430286684951,0.1807961394619335,0.22488945041061276,0.28378378378378377,0.029629629629629634,0.23922413793103448,0.031496062992125984,0.26465201465201466,0.3218645948945616,0.03162055335968379,0.13125,0.24955116696588864
31.0,0.27988980047164425,3.7224310559111755,0.2544831754986903,0.19497937837543655,0.18671317508656932,0.1808785529715762,0.31173380035026277,0.03053435114503817,0.296242774566474,0.056603773584905655,0.20685647879140037,0.3420180009474183,0.08579088471849866,0.12765957446808512,0.2288135593220339
32.0,0.25315408033709375,3.8321896125743917,0.2534757203304453,0.18921642522926332,0.17604905579922034,0.20722891566265061,0.31772377000592766,0.028985507246376812,0.276981852913085,0.01801801801801802,0.18673535093367677,0.33378439332431215,0.026200873362445417,0.11111111111111109,0.2537207654145996
33.0,0.2340735228311631,3.8360596786845815,0.2611323796091074,0.18300280315868592,0.17632645937840424,0.06896551724137931,0.26196078431372544,0.039735099337748346,0.2849462365591398,0.08275862068965516,0.2767410104688211,0.361671469740634,0.040983606557377046,0.11724137931034483,0.2282608695652174
34.0,0.20977746608757203,3.762969193520484,0.2625428168446504,0.18858759684944015,0.18958525049534508,0.16811594202898555,0.23591549295774647,0.0547945205479452,0.2642642642642643,0.06299212598425197,0.3006852075775897,0.3629242819843342,0.06741573033707866,0.15,0.22874493927125505
35.0,0.19578753690565787,3.769356829779489,0.24239371347975014,0.18631669317827998,0.18290138744648915,0.2237942122186495,0.29738353541799617,0.046783625730994156,0.2553990610328638,0.034482758620689655,0.26740433379437534,0.2619047619047619,0.066006600660066,0.142433234421365,0.23342175066312995
36.0,0.17243018078227196,3.8992700669672584,0.24964739069111425,0.1846355864986848,0.18119462149562404,0.24296828246558946,0.2395406070549631,0.03418803418803419,0.2866779089376054,0.030769230769230767,0.25319040326697295,0.3263558515699334,0.033003300330033,0.15789473684210525,0.2073578595317726
37.0,0.1559338511238175,4.034082242420742,0.2512593189603063,0.17353490483547557,0.0,0.16408386508659983,0.2868908716540837,0.0,0.244559585492228,0.020202020202020204,0.3136834583779921,0.3027426160337553,0.060422960725075525,0.17452830188679247,0.15954415954415954
38.0,0.14476890119333422,4.15658113244292,0.2524682651622003,0.16634621499389823,0.16816352821224972,0.23225030084235862,0.21861656703672075,0.015873015873015872,0.21390374331550804,0.041095890410958895,0.3132887899034892,0.32807269249163085,0.032128514056224904,0.12286689419795221,0.16353887399463807
39.0,0.13014435720059178,4.304294335377681,0.2540801934313923,0.17536570004059088,0.17449800716775926,0.21968253968253967,0.2838709677419355,0.015625,0.2349066959385291,0.02298850574712644,0.3014913341394599,0.3169121381411884,0.03347280334728033,0.15172413793103448,0.1643059490084986
40.0,0.12054988603678442,4.193590990908734,0.24783397138827323,0.1747948727372711,0.17214222801565673,0.1569767441860465,0.2536964980544747,0.0136986301369863,0.2138200782268579,0.044117647058823525,0.31677225741913967,0.3074450990894483,0.039999999999999994,0.17730496453900707,0.19759036144578312
41.0,0.10695163809484051,4.27739430093146,0.24219222244610114,0.17953868010404156,0.17442483864310226,0.19491525423728814,0.2672672672672673,0.015037593984962405,0.2376470588235294,0.02,0.2898773006134969,0.27294398092967814,0.03717472118959108,0.17463617463617465,0.23474903474903475
42.0,0.10270734167387409,4.466211854637443,0.24984888172476324,0.1637353672802898,0.16518716712680676,0.17979197622585438,0.2421455938697318,0.01515151515151515,0.21238938053097348,0.03539823008849558,0.2763445561871447,0.360091743119266,0.02816901408450704,0.135048231511254,0.16734143049932526
43.0,0.088393319446233,4.422821620842079,0.24904291759016725,0.17775008645911067,0.176237228567977,0.21030042918454936,0.30429988974641675,0.013513513513513514,0.20480404551201015,0.03636363636363637,0.26903784769721845,0.3157894736842105,0.04201680672268908,0.17475728155339806,0.19148936170212766
44.0,0.08267644083788318,4.737684965133667,0.24501309691718717,0.16491193222855688,0.1650518002548827,0.19033000767459707,0.2882668254913639,0.016666666666666666,0.2380952380952381,0.03603603603603604,0.29346580053496374,0.2913978494623656,0.021897810218978103,0.1095890410958904,0.16477272727272727
45.0,0.170036735686083,4.740362142587637,0.2548861575659883,0.17199471564758403,0.17219443871729906,0.14911463187325258,0.2777390090718772,0.028368794326241138,0.25316455696202533,0.033057851239669415,0.29699842022116907,0.3384615384615385,0.032388663967611336,0.15254237288135594,0.16010854816824968
46.0,0.06111158295985191,4.57133268381094,0.2516623010276043,0.1752614496666301,0.17473355978759084,0.17759999999999998,0.29696969696969694,0.01515151515151515,0.21927710843373494,0.03571428571428571,0.2630820931349016,0.3422184006878762,0.04562737642585551,0.14606741573033707,0.2056277056277056
47.0,0.05030941928947164,4.5960196488863465,0.2542816844650413,0.17579296630537936,0.17649548395844858,0.17561807331628307,0.2908622908622909,0.013793103448275862,0.24126268320180386,0.03418803418803419,0.2825896762904637,0.33957219251336895,0.04054054054054054,0.14606741573033707,0.20046082949308755
48.0,0.04586943502147352,4.820386672948862,0.24964739069111425,0.16599252448576024,0.16650431352084855,0.18111455108359134,0.25206301575393847,0.015503875968992248,0.21628189550425275,0.01754385964912281,0.2740229885057471,0.3524844720496894,0.05283018867924528,0.11447811447811447,0.18872017353579174
49.0,0.04106662564219967,4.945531584999778,0.2536772113640943,0.17920336470412643,0.0,0.20216049382716048,0.2989036353144835,0.016666666666666666,0.23618634886240522,0.0,0.2693915466790525,0.3199174406604747,0.037037037037037035,0.13418530351437702,0.23737821080602303
50.0,0.0395713165883095,4.925083182074807,0.24924440862381625,0.16854386820646144,0.16954067225364505,0.19236209335219237,0.2563338301043219,0.029197080291970805,0.23067173637515842,0.03333333333333333,0.24712041884816754,0.3561643835616438,0.054982817869415807,0.13245033112582782,0.16279069767441862
51.0,0.037340133577104535,4.942160782875953,0.24884142655651822,0.18092661335793195,0.17501483543824758,0.176759410801964,0.31381957773512476,0.017094017094017096,0.21559633027522937,0.018181818181818184,0.24158204168893638,0.32435129740518964,0.04316546762589928,0.16666666666666666,0.23293172690763053
52.0,0.03624604068576328,4.747214757002793,0.2526697561958493,0.18526459967581083,0.18294846350205402,0.18446601941747573,0.2843976300197498,0.0273972602739726,0.26908396946564883,0.03703703703703704,0.29300962745918796,0.30874785591766724,0.04562737642585551,0.14851485148514848,0.23120300751879702
53.0,0.29151028585169586,4.713467093257161,0.2379609107394721,0.18431357978494692,0.18229763375046112,0.2085635359116022,0.28093645484949836,0.04,0.24385026737967916,0.07751937984496125,0.2428430404738401,0.30958230958230964,0.050156739811912224,0.18110236220472442,0.188422247446084
54.0,0.046588803329054386,4.898611647742135,0.2524682651622003,0.17697850482686148,0.17721211349285704,0.15384615384615385,0.28642281463112207,0.015503875968992248,0.22018348623853212,0.01801801801801802,0.2839300582847627,0.34615384615384615,0.0694006309148265,0.17297297297297298,0.20568927789934355
55.0,0.03014188407649917,5.026495967592512,0.24662502518637922,0.17310927194768994,0.17579022840878597,0.19895287958115182,0.25180897250361794,0.0136986301369863,0.2214765100671141,0.05172413793103448,0.2871006874241811,0.3232421875,0.045112781954887216,0.1581920903954802,0.2065934065934066
56.0,0.02393517246049258,5.034594938352511,0.2526697561958493,0.17975061381590113,0.17928240921609132,0.179902755267423,0.23446105428796224,0.031746031746031744,0.2573879885605338,0.03738317757009346,0.2700934579439252,0.3504132231404959,0.050179211469534045,0.15340909090909088,0.2278481012658228
57.0,0.021659614665493848,5.067033767700195,0.25105782792665726,0.18117541561597336,0.18207152108065733,0.19076923076923077,0.2874922215308027,0.016129032258064516,0.24346076458752516,0.050420168067226885,0.27794826830337566,0.3218153687467767,0.05797101449275363,0.1592920353982301,0.21541710665258712
58.0,0.01945564846598333,5.105260629158516,0.2476324803546242,0.17630537157056153,0.1771282923387018,0.17788461538461536,0.2758152173913043,0.028368794326241138,0.24810606060606064,0.03603603603603604,0.2718531468531469,0.3312766967252017,0.049295774647887314,0.15517241379310343,0.19747416762342135
59.0,0.01807984734675096,5.134610107966831,0.2454160789844852,0.16964998609443982,0.1712574182613152,0.1849366144668158,0.26953125,0.016666666666666666,0.23194748358862147,0.01769911504424779,0.2908059943296881,0.3108594956253216,0.053030303030303025,0.14197530864197533,0.19512195121951217
60.0,0.016826771539185315,5.146852121724711,0.2468265162200282,0.17568378692638056,0.1771532453022528,0.20451339915373767,0.2571638501102131,0.031746031746031744,0.25384615384615383,0.04724409448818898,0.28619246861924685,0.31947261663286003,0.035842293906810034,0.15160349854227403,0.1839080459770115
61.0,0.016159579905891612,5.2376693967100865,0.24884142655651822,0.17107099877650958,0.17129274186040513,0.17989417989417986,0.23330651649235717,0.015267175572519085,0.2385685884691849,0.01851851851851852,0.2786377708978328,0.3505942275042445,0.05925925925925926,0.13731343283582087,0.20156774916013437
62.0,0.015092960249392256,5.414978188353699,0.25146080999395526,0.17168468050897717,0.1719641968374094,0.15344827586206897,0.2721437740693196,0.016129032258064516,0.22196531791907514,0.03539823008849558,0.2802148612354521,0.3466666666666667,0.04878048780487805,0.14534883720930233,0.19954648526077096
63.0,0.013958688699189694,5.31108215876988,0.25146080999395526,0.17240113273096647,0.17319610587489245,0.16666666666666669,0.27785058977719523,0.015384615384615384,0.2376237623762376,0.016260162601626015,0.30614704700683004,0.31976744186046513,0.03875968992248062,0.16997167138810199,0.18352941176470589
64.0,0.013547207825186272,5.316276410957435,0.2520652830949023,0.18347159983344255,0.1840261836172595,0.2002989536621824,0.27609427609427606,0.030769230769230767,0.26565464895635676,0.05405405405405405,0.2787610619469027,0.32435129740518964,0.04428044280442805,0.1657754010695187,0.20022246941045607
65.0,0.024179201024854855,6.46753859829593,0.11686479951642152,0.14896076976779327,0.09842858921087236,0.09169764560099132,0.021828103683492493,0.02580645161290323,0.2116182572614108,0.056737588652482275,0.1348314606741573,0.1907356948228883,0.06914546640574037,0.12034676185619583,0.06153846153846154
66.0,0.3849297368598561,5.199832600432557,0.24017731210961113,0.17646285118366617,0.17376135950073032,0.17115689381933438,0.2808302808302809,0.013605442176870748,0.25688073394495414,0.04918032786885246,0.2409258285113098,0.3207712532865907,0.05072463768115942,0.15172413793103448,0.2018140589569161
67.0,0.030165155646541427,5.3851613193363335,0.2470280072536772,0.17188787204574374,0.0,0.18763636363636363,0.26435986159169556,0.0,0.24263038548752835,0.050420168067226885,0.27256317689530685,0.3321708805579773,0.05147058823529412,0.14619883040935672,0.18903150525087514
68.0,0.017375157551179007,5.449614078967603,0.25005037275841224,0.17589172066594155,0.0,0.20296296296296296,0.2717086834733894,0.0,0.2560975609756097,0.03508771929824562,0.2744378155117026,0.329981718464351,0.04363636363636363,0.1416893732970027,0.19693654266958424
69.0,0.013810637473098693,5.418528559920076,0.24944589965746525,0.17531110975381284,0.0,0.20863309352517984,0.2710674157303371,0.0,0.25104602510460255,0.034782608695652174,0.2751228226887003,0.3237209302325581,0.05243445692883894,0.136986301369863,0.2017937219730942
70.0,0.01206583627049,5.396325061847637,0.2454160789844852,0.17210237583632354,0.0,0.17063166529942575,0.2718707940780619,0.0,0.25329280648429586,0.03333333333333333,0.26654495664080324,0.3303249097472924,0.04240282685512367,0.1340782122905028,0.209277238403452
71.0,0.010875110174979894,5.464814028182587,0.24783397138827323,0.17262987628868223,0.0,0.18541996830427893,0.27278958190541464,0.0,0.2446808510638298,0.033057851239669415,0.2810485603781693,0.32744186046511625,0.05072463768115942,0.1443850267379679,0.19047619047619047
72.0,0.009614359614469352,5.46695943621846,0.25025186379206127,0.17522104192663343,0.0,0.17900732302685113,0.274247491638796,0.0,0.24175824175824176,0.03418803418803419,0.2734806629834254,0.3381770145310436,0.04999999999999999,0.14477211796246647,0.2092050209205021
73.0,0.00890791709534824,5.437047593005292,0.24964739069111425,0.17307108283798642,0.0,0.17759999999999998,0.2768817204301075,0.0,0.24342105263157895,0.03333333333333333,0.27737881508079,0.3342222222222222,0.04964539007092198,0.138328530259366,0.202835332606325
74.0,0.008089200622071663,5.479130720163321,0.25025186379206127,0.1727336614633655,0.0,0.16867469879518074,0.27515400410677615,0.0,0.24134078212290505,0.03389830508474577,0.29402515723270445,0.32432432432432434,0.04999999999999999,0.15736040609137056,0.19059107358262967
75.0,0.007651437815248726,5.508964547863254,0.24863993552286923,0.17853216848873682,0.17930280787757005,0.1869158878504673,0.2864686468646865,0.014705882352941176,0.23804463336875664,0.048780487804878044,0.28195329087048837,0.3185035389282103,0.053030303030303025,0.1618798955613577,0.2027455121436114
76.0,0.007079202888323174,5.569953791506879,0.24662502518637922,0.17443781642355446,0.0,0.1779859484777518,0.26883910386965376,0.0,0.24815983175604625,0.053097345132743355,0.2657471264367816,0.33363068688670827,0.05128205128205128,0.1456582633053221,0.20474137931034483
77.0,0.006865354651404965,5.576765255494551,0.24924440862381625,0.17556491496697377,0.0,0.18376722817764166,0.27317073170731704,0.0,0.24820512820512822,0.04615384615384615,0.2860791826309068,0.3206913106096976,0.051094890510948905,0.1457725947521866,0.21040974529346623
78.0,0.006203045652458264,5.529217766476916,0.2474309893209752,0.17713329090598864,0.0,0.17936507936507937,0.2662020905923345,0.0,0.25697211155378485,0.04918032786885246,0.2691951896392229,0.33272561531449407,0.0462046204620462,0.15555555555555556,0.21285563751317177
79.0,0.005703296030931656,5.757497059834468,0.2548861575659883,0.17653874587707197,0.0,0.1847389558232932,0.2559171597633136,0.0,0.24197002141327623,0.03418803418803419,0.2917547568710359,0.33917616126205086,0.05426356589147286,0.16811594202898553,0.20819490586932446
80.0,0.005593421546021296,5.903734485824387,0.24400564174894218,0.16978678469887834,0.17275746084453888,0.16680294358135733,0.25738077214231647,0.04225352112676056,0.22986036519871106,0.04615384615384615,0.31234950120399035,0.28445424476295483,0.046153846153846156,0.1489971346704871,0.19316843345111892
81.0,0.005569131097065345,5.77703755861753,0.2526697561958493,0.17689205812474085,0.0,0.17661488143908421,0.28379204892966364,0.0,0.244311377245509,0.03418803418803419,0.28264758497316633,0.3281907433380084,0.04794520547945205,0.14367816091954022,0.2274590163934426
82.0,0.005103978845891693,5.975664866435063,0.24803546242192223,0.1705367172467745,0.17134010596261903,0.1901840490797546,0.2600276625172891,0.015037593984962405,0.23034330011074197,0.03539823008849558,0.2648050072219547,0.3425414364640884,0.0520446096654275,0.14705882352941177,0.1759603469640644
83.0,0.3603092794043703,5.4390301859224,0.2377594197058231,0.1746588405963137,0.0,0.2300771208226221,0.25663082437275986,0.0,0.1790633608815427,0.051948051948051945,0.30690335305719924,0.268348623853211,0.026315789473684213,0.19411764705882356,0.20963855421686745
84.0,0.07574504185768385,5.640543160500465,0.2460205520854322,0.17956829662199553,0.17862114497337028,0.1833195706028076,0.27623561272850367,0.028985507246376812,0.2556818181818182,0.046511627906976744,0.2712018140589569,0.3184410646387833,0.03389830508474576,0.16624685138539044,0.20568927789934355
85.0,0.0133143259407652,5.754479080051571,0.24984888172476324,0.1739065645395283,0.17674201390578897,0.19161676646706585,0.2685920577617329,0.04285714285714286,0.23103057757644394,0.03278688524590164,0.29650924024640657,0.32409581963363077,0.03546099290780142,0.15864022662889518,0.18583042973286876
86.0,0.008828380567231967,5.765263975440682,0.24823695345557123,0.1734848962276962,0.17539179591106419,0.18334606569900688,0.2578796561604585,0.014705882352941176,0.24920802534318903,0.03418803418803419,0.2837837837837837,0.32962962962962966,0.0425531914893617,0.16231884057971013,0.19630484988452657
87.0,0.007183324224916437,5.81673425203794,0.24884142655651822,0.17848140001493162,0.1801663739209119,0.18403041825095057,0.26229508196721313,0.04316546762589928,0.25536261491317674,0.034782608695652174,0.27304964539007087,0.333487297921478,0.041811846689895474,0.16292134831460675,0.21075740944017562
88.0,0.006252742195201497,5.877588464068128,0.2516623010276043,0.17669457104461106,0.17894252248368578,0.17585931254996,0.26219956300072833,0.04285714285714286,0.25509110396570206,0.03539823008849558,0.29118136439267883,0.3316628701594533,0.03676470588235294,0.16246498599439776,0.19594594594594597
89.0,0.005659856878581547,5.851176695390181,0.24984888172476324,0.17234770424555998,0.1743523416855995,0.17713365539452494,0.2642599277978339,0.03007518796992481,0.24363233665559247,0.034482758620689655,0.29139072847682124,0.33423180592991913,0.03508771929824561,0.15730337078651685,0.17592592592592593
90.0,0.0050138295245086475,5.981141669409616,0.25025186379206127,0.17478926659595162,0.17646729684310233,0.18388934092758338,0.26484641638225254,0.03053435114503817,0.2431865828092243,0.03539823008849558,0.28753721820501915,0.3294983893235159,0.03690036900369004,0.15976331360946747,0.19311875693673697
91.0,0.004600354320850344,5.985476400945093,0.2538787023977433,0.1759539873246981,0.1775579216501833,0.18137651821862344,0.2667627974044701,0.02985074626865672,0.2534908700322234,0.034482758620689655,0.29077117572692796,0.33801580333625986,0.03787878787878788,0.1615598885793872,0.18138987043580687
92.0,0.004281729807506405,5.7160896945309325,0.2456175700181342,0.17895335791946504,0.18120699343587301,0.1948249619482496,0.2619680851063829,0.05714285714285715,0.2334047109207709,0.04958677685950413,0.2860869565217391,0.31043005437469107,0.042105263157894736,0.16621983914209115,0.2103004291845494
93.0,0.003913494229557053,5.860876405393922,0.2516623010276043,0.17875283276396983,0.18071196786471577,0.1825334382376082,0.26989619377162627,0.03007518796992481,0.24190064794816415,0.049999999999999996,0.28862478777589134,0.33145539906103283,0.036630036630036625,0.17534246575342466,0.20066152149944871
94.0,0.003714230782051961,5.938505036490304,0.2526697561958493,0.1777536265031163,0.17835720933041344,0.17573221757322174,0.2699724517906336,0.02877697841726619,0.24494142705005323,0.03603603603603604,0.27809862283429587,0.3445527015057573,0.037453183520599245,0.1638418079096045,0.20416666666666666
95.0,0.003416945410501813,5.991331122138283,0.2540801934313923,0.1783030195490944,0.17952577577768536,0.18906250000000002,0.2623178348369188,0.030769230769230767,0.23581757508342602,0.03703703703703704,0.2722704431247145,0.3536895674300254,0.03802281368821293,0.17827298050139279,0.19799777530589546
96.0,0.0032112353428777668,5.8962527776693365,0.2552891396332863,0.18070351579476748,0.18142510513662574,0.17520661157024794,0.2702331961591221,0.015748031496062992,0.2507708119218911,0.03669724770642202,0.291487532244196,0.33738317757009345,0.04240282685512367,0.1807909604519774,0.21353065539112048
97.0,0.003013706638763148,6.037436033224131,0.2526697561958493,0.1788251375991446,0.18198090371786405,0.18937644341801382,0.2692046227056424,0.02985074626865672,0.2470713525026624,0.053097345132743355,0.2843723313407345,0.33455882352941174,0.04912280701754386,0.17291066282420747,0.1902439024390244
98.0,0.0028060729848220943,5.959398805321037,0.24984888172476324,0.18093393871073216,0.18277363242533515,0.19786476868327402,0.2693877551020408,0.045454545454545456,0.2540650406504065,0.05357142857142856,0.2743988684582744,0.3318056828597617,0.041666666666666664,0.17079889807162535,0.18872266973532795
99.0,0.0026610492289276615,5.971292703182666,0.2452145879508362,0.1781300691476691,0.17906420174783189,0.190338860850757,0.26129943502824854,0.03007518796992481,0.25631067961165044,0.05357142857142856,0.27280858676207514,0.32156862745098036,0.037037037037037035,0.1652892561983471,0.20234291799787008
100.0,0.002556514596160982,6.0569309816732035,0.24984888172476324,0.1768404209502997,0.1781143413486495,0.1811263318112633,0.260431654676259,0.029629629629629634,0.24554039874081846,0.03508771929824562,0.27308882015024305,0.3449197860962567,0.044117647058823525,0.1711229946524064,0.19607843137254902
