Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
14.0,1.071240782737732,1.0946089029312134,0.4375,0.4375,0.4099760626253477,0.5853658536585366,0.23076923076923075,0.41379310344827586
60.0,1.0087038278579712,1.0799587965011597,0.4375,0.4375,0.41301707193180065,0.5581395348837209,0.38461538461538464,0.2962962962962963
3.0,1.093851923942566,1.0950618982315063,0.625,0.625,0.6259259259259259,0.6000000000000001,0.6666666666666666,0.6111111111111112
77.0,0.9793910384178162,1.057330846786499,0.5833333333333334,0.5833333333333334,0.5825908858166922,0.5714285714285714,0.4666666666666667,0.7096774193548386
96.0,0.9709370732307434,1.0671535730361938,0.5416666666666666,0.5416666666666666,0.5327485380116959,0.631578947368421,0.5,0.4666666666666667
30.0,1.0401493310928345,1.0933667421340942,0.4166666666666667,0.4166666666666667,0.4173669467787115,0.42857142857142855,0.411764705882353,0.411764705882353
96.0,0.9749475121498108,1.0935224294662476,0.375,0.375,0.3339169472502806,0.5454545454545454,0.16,0.2962962962962963
57.0,0.9902311563491821,1.0407546758651733,0.5208333333333334,0.5208333333333334,0.49881916329284753,0.7368421052631579,0.38461538461538464,0.375
19.0,1.060777187347412,1.092053771018982,0.3958333333333333,0.3958333333333333,0.39558823529411763,0.39999999999999997,0.411764705882353,0.375
13.0,1.0718809366226196,1.0944591760635376,0.5208333333333334,0.5208333333333334,0.5320767195767196,0.7142857142857143,0.4444444444444445,0.4375
1.0,1.0980374813079834,1.0986994504928589,0.3958333333333333,0.3958333333333333,0.3752895384101058,0.425531914893617,0.5185185185185185,0.18181818181818182
53.0,1.0128599405288696,1.0891019105911255,0.3958333333333333,0.3958333333333333,0.39602590706156066,0.3225806451612903,0.4210526315789474,0.4444444444444444
8.0,1.0846898555755615,1.0957993268966675,0.4583333333333333,0.4583333333333333,0.44700854700854703,0.3076923076923077,0.5,0.5333333333333333
7.0,1.0840128660202026,1.0944284200668335,0.4791666666666667,0.4791666666666667,0.47508169934640515,0.5294117647058824,0.5625,0.3333333333333333
6.0,1.085771918296814,1.094778299331665,0.4583333333333333,0.4583333333333333,0.4390995409671132,0.5789473684210527,0.5161290322580646,0.2222222222222222
11.0,1.077492117881775,1.0902705192565918,0.5625,0.5625,0.5640394088669951,0.5,0.5714285714285714,0.6206896551724138
13.0,1.0706920623779297,1.0870487689971924,0.5208333333333334,0.5208333333333334,0.5202175697865353,0.4375,0.5714285714285714,0.5517241379310345
75.0,0.9710901975631714,1.073224425315857,0.5,0.5,0.4947089947089947,0.5555555555555556,0.5,0.42857142857142855
36.0,1.0259743928909302,1.0574212074279785,0.5833333333333334,0.5833333333333334,0.5751748251748251,0.42424242424242425,0.5833333333333334,0.717948717948718
14.0,1.0637441873550415,1.0878359079360962,0.5208333333333334,0.5208333333333334,0.518889857599535,0.5405405405405405,0.5,0.5161290322580646
2.0,1.0950682163238525,1.0943948030471802,0.5416666666666666,0.5416666666666666,0.4984802431610942,0.6382978723404255,0.5714285714285715,0.2857142857142857
