Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0,1.0978924036026,1.0972267627716064,0.3711111111111111,0.3711111111111111,0.289375089866788,0.22443890274314215,0.13259668508287292,0.511089681774349
2.0,1.0956016778945923,1.0960380156834921,0.3877777777777778,0.3877777777777778,0.334368782119856,0.3010752688172043,0.18877551020408165,0.5132555673382821
3.0,1.0933200120925903,1.0957396825154622,0.40555555555555556,0.4055555555555556,0.3635989838147678,0.3339960238568589,0.23095823095823095,0.5258426966292136
4.0,1.0910481214523315,1.0947852293650309,0.41888888888888887,0.4188888888888889,0.38490401081907805,0.3605313092979127,0.25943396226415094,0.5347467608951707
5.0,1.0887881517410278,1.0931384722391764,0.4211111111111111,0.42111111111111116,0.3940680561000902,0.36397058823529416,0.2876712328767123,0.5305623471882641
6.0,1.0865408182144165,1.0927435318628946,0.44,0.44,0.41828129209089404,0.39355992844364934,0.32359550561797756,0.5376884422110554
7.0,1.0843065977096558,1.0919559160868326,0.45,0.45,0.43262363090445294,0.40917107583774254,0.3493449781659389,0.5393548387096774
8.0,1.0820868015289307,1.092035214106242,0.4588888888888889,0.45888888888888885,0.44267146938068364,0.42086956521739133,0.35930735930735935,0.5478374836173001
9.0,1.079882264137268,1.090248131752014,0.4633333333333333,0.4633333333333333,0.44904861055305556,0.4228769497400347,0.374468085106383,0.5498007968127491
10.0,1.0776928663253784,1.0907842556635539,0.4677777777777778,0.4677777777777778,0.4543533795256646,0.43103448275862066,0.379746835443038,0.552278820375335
11.0,1.0755199193954468,1.0897182941436767,0.47,0.47,0.4565618075026711,0.4332755632582322,0.37995824634655534,0.5564516129032258
12.0,1.0733634233474731,1.0882007837295533,0.4688888888888889,0.4688888888888889,0.45647072615365963,0.42857142857142855,0.38603696098562634,0.5548037889039241
13.0,1.0712239742279053,1.0895186503728231,0.4666666666666667,0.4666666666666666,0.4545505906014872,0.42233856893542754,0.3869653767820774,0.5543478260869567
14.0,1.0691016912460327,1.0882919549942016,0.4688888888888889,0.4688888888888889,0.4573451575637016,0.4210526315789474,0.3943661971830986,0.5566166439290586
15.0,1.0669970512390137,1.0860718806584677,0.47,0.47000000000000003,0.45957629290120944,0.4204946996466431,0.40556660039761433,0.5526675786593708
16.0,1.0649101734161377,1.0866366545359294,0.47,0.47,0.46045028264225,0.4176991150442478,0.41420118343195267,0.5494505494505495
17.0,1.062841534614563,1.0850512981414795,0.46444444444444444,0.46444444444444444,0.4544872293321822,0.4,0.4132553606237817,0.5502063273727649
18.0,1.060790777206421,1.0863960663477579,0.46555555555555556,0.4655555555555555,0.455737910472203,0.40071556350626125,0.4155339805825243,0.5509641873278236
19.0,1.0587583780288696,1.0856291770935058,0.46555555555555556,0.4655555555555555,0.45580610028540186,0.3978494623655914,0.41860465116279066,0.5509641873278236
20.0,1.0567444562911987,1.0823190212249756,0.46555555555555556,0.4655555555555555,0.45611214304875775,0.39639639639639634,0.421455938697318,0.5504840940525588
21.0,1.0547488927841187,1.0842008431752523,0.4677777777777778,0.4677777777777778,0.4585965585748279,0.39711191335740076,0.4266666666666667,0.5520110957004162
22.0,1.0527719259262085,1.0826812903086345,0.4711111111111111,0.4711111111111111,0.4622859174084499,0.40072202166064985,0.4318181818181818,0.5543175487465181
23.0,1.0508135557174683,1.0802428722381592,0.4666666666666667,0.4666666666666666,0.4572948463481386,0.38979963570127507,0.4277673545966229,0.5543175487465181
24.0,1.0488739013671875,1.0843302567799886,0.46444444444444444,0.4644444444444445,0.4550535496983687,0.3882783882783883,0.42458100558659223,0.5523012552301255
25.0,1.0469526052474976,1.0788002252578734,0.4633333333333333,0.4633333333333334,0.45405010724372197,0.38305709023941065,0.4280442804428044,0.551048951048951
26.0,1.0450503826141357,1.0800038814544677,0.46444444444444444,0.46444444444444444,0.45525067173555483,0.3837638376383764,0.43093922651933697,0.551048951048951
27.0,1.0431667566299438,1.0780829668045044,0.46555555555555556,0.4655555555555555,0.4564485594142004,0.3844731977818854,0.43382352941176466,0.551048951048951
28.0,1.0413017272949219,1.0790433883666992,0.4666666666666667,0.4666666666666666,0.4578733607231357,0.38589981447124305,0.4371584699453552,0.550561797752809
29.0,1.0394556522369385,1.0767808596293131,0.4666666666666667,0.4666666666666666,0.4577405155387575,0.3850467289719626,0.4376130198915009,0.550561797752809
30.0,1.037628173828125,1.0776669184366863,0.4677777777777778,0.4677777777777778,0.4588404671486092,0.38273921200750466,0.44244604316546765,0.5513361462728552
31.0,1.0358192920684814,1.0753130276997884,0.47,0.47,0.4610543630012606,0.3818525519848771,0.4491978609625668,0.552112676056338
32.0,1.0340297222137451,1.0777594010035196,0.47,0.47000000000000003,0.4605488509555302,0.3771428571428571,0.45035460992907805,0.5541490857946554
33.0,1.0322586297988892,1.0751421689987182,0.47444444444444445,0.47444444444444445,0.46460871996796094,0.3745173745173745,0.46234676007005254,0.5569620253164558
34.0,1.0305066108703613,1.0760932604471842,0.47333333333333333,0.47333333333333333,0.4634529707090716,0.3735408560311284,0.46422338568935423,0.5525946704067322
35.0,1.028773307800293,1.0739739259084067,0.47444444444444445,0.47444444444444445,0.464404845505618,0.37109375,0.46875,0.5533707865168539
36.0,1.0270594358444214,1.0723708868026733,0.4766666666666667,0.4766666666666666,0.4666426039309422,0.37254901960784315,0.4732297063903282,0.5541490857946554
37.0,1.0253645181655884,1.0717555284500122,0.47555555555555556,0.47555555555555556,0.4652761714734313,0.3700787401574803,0.47160068846815834,0.5541490857946554
38.0,1.0236889123916626,1.0749046007792156,0.47555555555555556,0.47555555555555556,0.4648814563581671,0.3668639053254438,0.47160068846815834,0.5561797752808989
39.0,1.022032618522644,1.0718321720759074,0.4766666666666667,0.47666666666666674,0.4660079210908132,0.3668639053254438,0.4734133790737564,0.5577464788732394
40.0,1.0203958749771118,1.0693806568781534,0.47888888888888886,0.47888888888888886,0.4682218922056356,0.36831683168316837,0.4778156996587031,0.5585331452750353
41.0,1.0187785625457764,1.0690999984741212,0.4777777777777778,0.4777777777777777,0.4670079081599692,0.36653386454183273,0.4787775891341256,0.5557122708039492
42.0,1.0171812772750854,1.067434064547221,0.47555555555555556,0.47555555555555556,0.46374108312964385,0.3548387096774194,0.48067226890756304,0.5557122708039492
43.0,1.0156036615371704,1.0743884801864625,0.47333333333333333,0.47333333333333333,0.4609841283350616,0.3481781376518219,0.4790619765494137,0.5557122708039492
44.0,1.0140460729599,1.0704476912816365,0.47444444444444445,0.47444444444444445,0.4618427979544477,0.35030549898167007,0.47826086956521735,0.5569620253164558
45.0,1.0125086307525635,1.075152579943339,0.4766666666666667,0.47666666666666674,0.4637189894993292,0.34836065573770497,0.4850498338870432,0.5577464788732394
46.0,1.0109913349151611,1.0700520356496175,0.4766666666666667,0.47666666666666674,0.4637189894993292,0.34836065573770497,0.4850498338870432,0.5577464788732394
47.0,1.009494662284851,1.0702096780141195,0.4777777777777778,0.47777777777777786,0.4651019048921396,0.3517382413087934,0.48424543946932014,0.5593220338983051
48.0,1.0080186128616333,1.0708970467249552,0.47888888888888886,0.47888888888888886,0.46585503915530707,0.3497942386831276,0.4884488448844884,0.5593220338983051
49.0,1.006563425064087,1.0647290468215942,0.4777777777777778,0.47777777777777786,0.4644526460135663,0.34639175257731963,0.48764415156507407,0.5593220338983051
50.0,1.0051287412643433,1.0726306517918904,0.4766666666666667,0.47666666666666674,0.4630253102151176,0.34368530020703936,0.48764415156507407,0.5577464788732394
51.0,1.0037153959274292,1.0671045780181885,0.4766666666666667,0.47666666666666674,0.4629956414617866,0.34439834024896265,0.48684210526315785,0.5577464788732394
52.0,1.0023232698440552,1.0637905518213908,0.4777777777777778,0.4777777777777778,0.4640573601844383,0.3451143451143451,0.48852459016393446,0.5585331452750353
