Epoch,Training Loss,Validation Loss,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
33.0,0.5048185586929321,1.2108732461929321,0.375,0.375,0.3703703703703704,0.3333333333333333,0.3333333333333333,0.4444444444444445
93.0,0.09631308168172836,1.163408637046814,0.3958333333333333,0.3958333333333333,0.3851668045216432,0.5128205128205128,0.38461538461538464,0.2580645161290323
8.0,1.0475842952728271,1.1568241119384766,0.4166666666666667,0.4166666666666667,0.3977718360071301,0.2727272727272727,0.45,0.47058823529411764
12.0,0.8048146963119507,1.103232741355896,0.4583333333333333,0.4583333333333333,0.4579871293580971,0.45161290322580644,0.4375,0.48484848484848486
31.0,0.524465024471283,1.155469536781311,0.4791666666666667,0.4791666666666667,0.47688172043010746,0.5806451612903225,0.39999999999999997,0.45
26.0,0.6964569091796875,1.1951831579208374,0.4583333333333333,0.4583333333333333,0.4538185828508409,0.38709677419354843,0.5128205128205128,0.4615384615384615
15.0,0.6821701526641846,1.236416220664978,0.3541666666666667,0.3541666666666667,0.35064935064935066,0.5,0.40909090909090917,0.14285714285714288
24.0,0.6192505955696106,1.1256710290908813,0.5,0.5,0.4763675213675214,0.625,0.5641025641025642,0.24000000000000005
11.0,0.9232348203659058,1.0426968336105347,0.4791666666666667,0.4791666666666667,0.4736744530960326,0.6451612903225806,0.27586206896551724,0.5
66.0,0.1548488736152649,1.1269866228103638,0.4583333333333333,0.4583333333333333,0.45808823529411763,0.5625,0.39999999999999997,0.411764705882353
88.0,0.10751307755708694,1.1303404569625854,0.5,0.5,0.4911437246963562,0.38461538461538464,0.5625,0.5263157894736842
76.0,0.12959504127502441,1.2864810228347778,0.375,0.375,0.3461538461538462,0.38461538461538464,0.15384615384615385,0.5
63.0,0.22772911190986633,1.0599018335342407,0.5625,0.5625,0.5630252100840337,0.5714285714285715,0.47058823529411764,0.6470588235294118
25.0,0.4318960905075073,1.017989993095398,0.5833333333333334,0.5833333333333334,0.5740740740740741,0.6111111111111112,0.6111111111111112,0.5
36.0,0.372660756111145,1.0819885730743408,0.5,0.5,0.49856769211607915,0.42857142857142855,0.5806451612903225,0.4864864864864864
62.0,0.17822028696537018,1.1833548545837402,0.4375,0.4375,0.43793103448275855,0.41379310344827586,0.39999999999999997,0.5
1.0,1.304714322090149,1.3505398035049438,0.3125,0.3125,0.24813258636788046,0.08333333333333333,0.47058823529411753,0.19047619047619047
8.0,0.8052490949630737,1.1052237749099731,0.5,0.5,0.5065962514238377,0.4666666666666667,0.6206896551724138,0.4324324324324324
77.0,0.13683143258094788,1.211605191230774,0.375,0.375,0.36442317916002126,0.24000000000000005,0.48484848484848486,0.3684210526315789
64.0,0.17003276944160461,1.1885851621627808,0.4583333333333333,0.4583333333333333,0.45042735042735044,0.4666666666666667,0.38461538461538464,0.5
17.0,0.7513206005096436,1.2143950462341309,0.3958333333333333,0.3958333333333333,0.3898538737248414,0.3076923076923077,0.41025641025641024,0.45161290322580644
66.0,0.25041553378105164,1.0987905263900757,0.5,0.5,0.4971537001897534,0.5161290322580646,0.38709677419354843,0.5882352941176471
3.0,1.0736839771270752,1.0733473300933838,0.5208333333333334,0.5208333333333334,0.520738665836705,0.5142857142857142,0.5294117647058824,0.5185185185185185
26.0,0.5185153484344482,1.0415831804275513,0.5416666666666666,0.5416666666666666,0.545715249662618,0.5384615384615384,0.625,0.47368421052631576
21.0,0.7363118529319763,1.2330881357192993,0.3541666666666667,0.3541666666666667,0.33668510139098373,0.15384615384615385,0.411764705882353,0.4444444444444445
73.0,0.13598011434078217,1.428628921508789,0.2916666666666667,0.2916666666666667,0.2877492877492877,0.3333333333333333,0.30769230769230765,0.2222222222222222
61.0,0.1916852593421936,1.13556969165802,0.3541666666666667,0.3541666666666667,0.3422739541160594,0.23076923076923075,0.375,0.4210526315789474
23.0,0.640947163105011,1.1260353326797485,0.4791666666666667,0.4791666666666667,0.4760262725779967,0.5142857142857142,0.5,0.41379310344827586
41.0,0.4436100125312805,1.1812920570373535,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4375,0.3125,0.25
22.0,0.5843878984451294,1.2242584228515625,0.375,0.375,0.34722222222222215,0.16666666666666666,0.375,0.5
14.0,0.7470269799232483,1.085961937904358,0.5208333333333334,0.5208333333333334,0.5261243386243386,0.5625,0.4444444444444445,0.5714285714285715
26.0,0.532858669757843,1.034949779510498,0.5208333333333334,0.5208333333333334,0.5104059167526659,0.5882352941176471,0.4166666666666667,0.5263157894736842
2.0,1.1134302616119385,1.171848177909851,0.4166666666666667,0.4166666666666667,0.4183376925312409,0.5,0.4324324324324324,0.3225806451612903
60.0,0.18694822490215302,1.2281197309494019,0.375,0.375,0.3679239179659701,0.23076923076923075,0.39024390243902435,0.4827586206896552
96.0,0.0968790203332901,1.2125424146652222,0.3958333333333333,0.3958333333333333,0.38037462750106427,0.3448275862068966,0.2962962962962963,0.5
23.0,0.6442033648490906,1.017804503440857,0.4583333333333333,0.4583333333333333,0.46264130135097875,0.5161290322580646,0.4615384615384615,0.41025641025641024
2.0,1.1657744646072388,1.242666482925415,0.3541666666666667,0.3541666666666667,0.34179120296767357,0.4324324324324324,0.24000000000000005,0.35294117647058826
1.0,1.025969386100769,1.2170377969741821,0.375,0.375,0.3701043701043701,0.37837837837837834,0.42424242424242425,0.3076923076923077
92.0,0.14080080389976501,1.1122099161148071,0.4791666666666667,0.4791666666666667,0.47226399331662483,0.35714285714285715,0.5263157894736842,0.5333333333333333
23.0,0.6259288191795349,1.154415249824524,0.4166666666666667,0.4166666666666667,0.4055973266499582,0.35714285714285715,0.5263157894736842,0.3333333333333333
92.0,0.148320272564888,1.0196537971496582,0.4791666666666667,0.4791666666666667,0.4777777777777778,0.39999999999999997,0.5333333333333333,0.5
51.0,0.27711260318756104,1.174906849861145,0.3541666666666667,0.3541666666666667,0.3499183006535948,0.26666666666666666,0.47058823529411764,0.3125
64.0,0.15140536427497864,1.0645849704742432,0.5,0.5,0.4833333333333332,0.5,0.5499999999999999,0.4
3.0,1.081247091293335,1.1824361085891724,0.3541666666666667,0.3541666666666667,0.3275058275058275,0.30303030303030304,0.16666666666666666,0.5128205128205128
16.0,0.9247816205024719,1.1822705268859863,0.4375,0.4375,0.4340852130325814,0.42857142857142855,0.47368421052631576,0.39999999999999997
45.0,0.3470710515975952,1.0644028186798096,0.4791666666666667,0.4791666666666667,0.47755783642880417,0.6060606060606061,0.375,0.45161290322580644
36.0,0.3478071391582489,1.132031798362732,0.4583333333333333,0.4583333333333333,0.4608660130718955,0.4375,0.411764705882353,0.5333333333333333
63.0,0.19739970564842224,1.070151448249817,0.5,0.5,0.4692874692874693,0.5405405405405405,0.2727272727272727,0.5945945945945946
12.0,0.8092618584632874,1.2352564334869385,0.375,0.375,0.3814814814814815,0.5333333333333333,0.2777777777777778,0.3333333333333333
35.0,0.3641725778579712,1.0542844533920288,0.5625,0.5625,0.5618046591677424,0.5882352941176471,0.5454545454545455,0.5517241379310345
80.0,0.1097588986158371,1.1904228925704956,0.4166666666666667,0.4166666666666667,0.4166000778576844,0.411764705882353,0.41379310344827586,0.42424242424242425
76.0,0.12038395553827286,1.019032597541809,0.5625,0.5625,0.5657794988423791,0.47058823529411764,0.6206896551724138,0.6060606060606061
4.0,1.1651902198791504,1.0766055583953857,0.5625,0.5625,0.561900610287707,0.5,0.6451612903225806,0.5405405405405405
99.0,0.10380300134420395,1.5500370264053345,0.3125,0.3125,0.31673410104782646,0.2857142857142857,0.29411764705882354,0.3703703703703703
38.0,0.35605916380882263,1.125426173210144,0.4375,0.4375,0.44388327721661053,0.38888888888888884,0.5185185185185185,0.42424242424242425
26.0,0.63975989818573,1.1279512643814087,0.4583333333333333,0.4583333333333333,0.4568627450980392,0.39999999999999997,0.47058823529411764,0.5
63.0,0.1880364567041397,1.1732172966003418,0.3958333333333333,0.3958333333333333,0.3785103785103785,0.4761904761904762,0.42857142857142855,0.23076923076923075
52.0,0.2726067900657654,1.141223669052124,0.4375,0.4375,0.4422413793103448,0.39999999999999997,0.375,0.5517241379310345
